doc_id,item,category,amount,price,discount
DOC-20250906-4-1-VL66SA,Губки для посуды,Хозтовары,4,2.61,1.51
DOC-20250906-4-1-RR513B,Губки для посуды,Хозтовары,2,2.77,0.0
DOC-20250906-4-1-G4C4EP,Скатерть,Текстиль,5,7.36,0.0
DOC-20250906-4-1-4X0LY6,Губки для посуды,Хозтовары,3,2.39,0.0
DOC-20250906-4-1-4X0LY6,Перчатки резиновые,Хозтовары,1,2.21,0.0
DOC-20250906-4-1-3S0DPJ,Пакеты для мусора,Хозтовары,2,2.52,0.0
DOC-20250906-4-1-3S0DPJ,Стиральный порошок,Бытовая химия,5,5.18,0.0
DOC-20250906-4-1-MUZUQE,Кондиционер для белья,Бытовая химия,2,6.51,0.0
DOC-20250906-4-1-WAGAWQ,Полотенце кухонное,Текстиль,2,7.86,0.0
DOC-20250906-4-1-WAGAWQ,Пакеты для мусора,Хозтовары,1,1.4,0.0
DOC-20250906-4-1-KKUO4J,Кондиционер для белья,Бытовая химия,3,7.89,0.0
DOC-20250906-4-1-KKUO4J,Полотенце кухонное,Текстиль,3,2.65,0.0
DOC-20250906-4-1-MXQW3B,Сковорода 24см,Посуда,5,15.58,0.0
DOC-20250906-4-1-MXQW3B,Пакеты для мусора,Хозтовары,3,2.3,0.0
DOC-20250906-4-1-MXQW3B,Пакеты для мусора,Хозтовары,5,3.91,3.31
DOC-20250906-4-1-MXQW3B,Гель для стирки,Бытовая химия,2,8.11,0.0
DOC-20250906-4-1-MXQW3B,Кастрюля 3л,Посуда,1,15.22,0.0
DOC-20250906-4-1-WRQLUX,Скатерть,Текстиль,3,15.82,2.43
DOC-20250906-4-1-PMXD6L,Набор ножей,Посуда,1,21.52,0.0
DOC-20250906-4-1-PMXD6L,Губки для посуды,Хозтовары,5,1.8,0.0
DOC-20250906-4-1-PMXD6L,Пакеты для мусора,Хозтовары,2,2.2,0.0
DOC-20250906-4-1-PMXD6L,Скатерть,Текстиль,4,14.41,0.0
DOC-20250906-4-1-K8516S,Сковорода 24см,Посуда,5,29.8,0.0
DOC-20250906-4-1-K8516S,Стиральный порошок,Бытовая химия,2,4.15,1.52
DOC-20250906-4-1-K8516S,Пакеты для мусора,Хозтовары,2,3.83,1.04
DOC-20250906-4-1-K8516S,Кондиционер для белья,Бытовая химия,3,3.21,0.56
DOC-20250906-4-1-D2FMOQ,Салфетки,Текстиль,3,4.53,0.0
DOC-20250906-4-1-D2FMOQ,Кондиционер для белья,Бытовая химия,2,3.8,0.0
DOC-20250906-4-1-0FT1AF,Кастрюля 3л,Посуда,4,21.0,0.0
DOC-20250906-4-1-6Y3Z1D,Скатерть,Текстиль,2,16.68,0.0
DOC-20250906-4-1-6Y3Z1D,Скатерть,Текстиль,4,18.57,0.0
DOC-20250906-4-1-TMY8A5,Салфетки,Текстиль,3,2.48,0.0
DOC-20250906-4-1-TMY8A5,Стиральный порошок,Бытовая химия,4,7.27,4.27
DOC-20250906-4-1-EGHPMX,Кондиционер для белья,Бытовая химия,4,4.07,0.0
DOC-20250906-4-1-EGHPMX,Кастрюля 3л,Посуда,4,10.7,0.0
DOC-20250906-4-1-EGHPMX,Сковорода 24см,Посуда,1,27.69,0.0
DOC-20250906-4-1-EGHPMX,Гель для стирки,Бытовая химия,1,6.77,0.0
DOC-20250906-4-1-O3FESY,Кастрюля 3л,Посуда,4,23.08,0.0
DOC-20250906-4-1-BP0E36,Скатерть,Текстиль,3,16.93,9.94
DOC-20250906-4-1-BP0E36,Гель для стирки,Бытовая химия,4,10.28,0.0
DOC-20250906-4-1-BP0E36,Сковорода 24см,Посуда,1,32.02,0.0
DOC-20250906-4-1-BP0E36,Скатерть,Текстиль,5,19.27,0.0
DOC-20250906-4-1-BP0E36,Набор ножей,Посуда,4,43.45,0.0
DOC-20250906-4-1-QB5QBV,Полотенце кухонное,Текстиль,3,4.98,0.8
DOC-20250906-4-1-QB5QBV,Полотенце кухонное,Текстиль,3,3.25,0.0
DOC-20250906-4-1-QB5QBV,Кастрюля 3л,Посуда,1,16.49,0.0
DOC-20250906-4-1-MB0IDD,Перчатки резиновые,Хозтовары,3,2.48,0.0
DOC-20250906-4-1-MB0IDD,Кастрюля 3л,Посуда,2,23.78,8.82
DOC-20250906-4-1-73UBLB,Пакеты для мусора,Хозтовары,1,2.91,0.0
DOC-20250906-4-1-73UBLB,Пакеты для мусора,Хозтовары,3,1.24,0.0
DOC-20250906-4-1-73UBLB,Стиральный порошок,Бытовая химия,3,4.29,0.0
DOC-20250906-4-1-73UBLB,Пакеты для мусора,Хозтовары,4,3.65,2.47
DOC-20250906-4-1-73UBLB,Губки для посуды,Хозтовары,3,1.37,0.0
DOC-20250906-4-1-T2YBUH,Полотенце кухонное,Текстиль,2,7.23,0.0
DOC-20250906-4-1-T2YBUH,Перчатки резиновые,Хозтовары,4,1.14,0.69
DOC-20250906-4-1-T2YBUH,Полотенце кухонное,Текстиль,2,2.04,0.0
DOC-20250906-4-1-T2YBUH,Сковорода 24см,Посуда,3,27.12,0.0
DOC-20250906-4-1-V9LHAL,Губки для посуды,Хозтовары,5,1.43,0.99
DOC-20250906-4-1-WLO7AM,Кастрюля 3л,Посуда,4,13.04,0.0
DOC-20250906-4-1-WLO7AM,Пакеты для мусора,Хозтовары,4,1.51,0.0
DOC-20250906-4-1-WLO7AM,Стиральный порошок,Бытовая химия,5,7.62,5.51
DOC-20250906-4-1-UMH9NK,Кастрюля 3л,Посуда,1,23.49,0.0
DOC-20250906-4-1-UMH9NK,Губки для посуды,Хозтовары,3,1.17,0.0
DOC-20250906-4-1-UMH9NK,Сковорода 24см,Посуда,1,34.9,3.23
DOC-20250906-4-1-09NTN8,Гель для стирки,Бытовая химия,2,7.17,1.94
DOC-20250906-4-1-GF10OO,Сковорода 24см,Посуда,3,32.71,0.0
DOC-20250906-4-1-GF10OO,Скатерть,Текстиль,3,14.82,0.0
DOC-20250906-4-1-TIO1K7,Кондиционер для белья,Бытовая химия,1,4.7,0.0
DOC-20250906-4-1-TIO1K7,Скатерть,Текстиль,2,16.68,0.0
DOC-20250906-4-1-DUPPGB,Кондиционер для белья,Бытовая химия,5,5.85,4.09
DOC-20250906-4-1-DUPPGB,Пакеты для мусора,Хозтовары,1,2.23,0.0
DOC-20250906-4-1-IUQDN0,Набор ножей,Посуда,2,32.9,4.88
DOC-20250906-4-1-IUQDN0,Скатерть,Текстиль,2,16.12,0.0
DOC-20250906-4-1-IUQDN0,Пакеты для мусора,Хозтовары,3,3.76,0.0
DOC-20250906-4-1-IUQDN0,Гель для стирки,Бытовая химия,2,11.16,0.0
DOC-20250906-4-1-QYPIGQ,Губки для посуды,Хозтовары,2,2.64,0.0
DOC-20250906-4-1-ZC0YOS,Сковорода 24см,Посуда,4,13.62,9.94
DOC-20250906-4-1-ZC0YOS,Набор ножей,Посуда,5,19.23,0.0
DOC-20250906-4-1-ZC0YOS,Набор ножей,Посуда,4,40.02,0.0
DOC-20250906-4-1-ZC0YOS,Пакеты для мусора,Хозтовары,4,1.18,0.75
DOC-20250906-4-1-BO7WP2,Кондиционер для белья,Бытовая химия,5,7.16,2.39
DOC-20250906-4-1-GOM62H,Скатерть,Текстиль,1,14.99,0.0
DOC-20250906-4-1-Z11MYL,Пакеты для мусора,Хозтовары,3,1.77,0.0
DOC-20250906-4-1-Z11MYL,Кондиционер для белья,Бытовая химия,3,3.31,0.0
DOC-20250906-4-1-Z11MYL,Скатерть,Текстиль,3,13.89,0.0
DOC-20250906-4-1-Z11MYL,Пакеты для мусора,Хозтовары,3,1.47,0.0
DOC-20250906-4-1-PK0ZFK,Полотенце кухонное,Текстиль,1,6.46,0.89
DOC-20250906-4-1-PK0ZFK,Кондиционер для белья,Бытовая химия,3,5.71,0.0
DOC-20250906-4-1-PK0ZFK,Набор ножей,Посуда,5,41.09,0.0
DOC-20250906-4-1-PK0ZFK,Губки для посуды,Хозтовары,3,2.78,0.0
DOC-20250906-4-1-VSSN7X,Кастрюля 3л,Посуда,4,13.51,0.0
DOC-20250906-4-1-VSSN7X,Гель для стирки,Бытовая химия,3,6.74,0.0
DOC-20250906-4-1-VSSN7X,Кондиционер для белья,Бытовая химия,1,4.03,0.0
DOC-20250906-4-1-VSSN7X,Скатерть,Текстиль,5,12.98,12.07
DOC-20250906-4-1-VSSN7X,Пакеты для мусора,Хозтовары,5,3.54,2.85
DOC-20250906-4-1-NBW8SJ,Пакеты для мусора,Хозтовары,1,2.61,0.15
DOC-20250906-4-1-NBW8SJ,Губки для посуды,Хозтовары,2,1.95,0.0
DOC-20250906-4-1-NBW8SJ,Пакеты для мусора,Хозтовары,2,1.55,0.0
DOC-20250906-4-1-NBW8SJ,Пакеты для мусора,Хозтовары,1,2.37,0.21
DOC-20250906-4-1-NBW8SJ,Полотенце кухонное,Текстиль,2,2.64,0.0
DOC-20250906-4-1-76EKHI,Кастрюля 3л,Посуда,5,19.29,5.56
DOC-20250906-4-1-76EKHI,Перчатки резиновые,Хозтовары,4,1.22,0.0
DOC-20250906-4-1-76EKHI,Гель для стирки,Бытовая химия,1,7.81,0.0
DOC-20250906-4-1-76EKHI,Салфетки,Текстиль,3,3.39,0.0
DOC-20250906-4-1-76EKHI,Губки для посуды,Хозтовары,1,1.75,0.0
DOC-20250906-4-1-PXVW19,Сковорода 24см,Посуда,4,25.83,0.0
DOC-20250906-4-1-PXVW19,Скатерть,Текстиль,5,13.1,0.0
DOC-20250906-4-1-PXVW19,Перчатки резиновые,Хозтовары,5,1.9,0.0
DOC-20250906-4-1-JULP98,Стиральный порошок,Бытовая химия,5,5.23,0.0
DOC-20250906-4-1-JULP98,Кондиционер для белья,Бытовая химия,4,3.48,0.0
DOC-20250906-4-1-JULP98,Гель для стирки,Бытовая химия,4,11.4,0.0
DOC-20250906-4-1-JULP98,Перчатки резиновые,Хозтовары,2,2.62,0.0
DOC-20250906-4-1-DILK1Q,Губки для посуды,Хозтовары,2,1.26,0.0
DOC-20250906-4-1-DILK1Q,Салфетки,Текстиль,2,4.07,1.15
DOC-20250906-4-1-DILK1Q,Кондиционер для белья,Бытовая химия,5,4.29,3.18
DOC-20250906-4-1-22J7Q4,Скатерть,Текстиль,3,8.03,0.0
DOC-20250906-4-1-22J7Q4,Пакеты для мусора,Хозтовары,3,1.95,0.0
DOC-20250906-4-1-22J7Q4,Сковорода 24см,Посуда,1,29.54,3.27
DOC-20250906-4-1-8M291A,Салфетки,Текстиль,3,3.65,0.0
DOC-20250906-4-1-8M291A,Скатерть,Текстиль,4,6.33,2.5
DOC-20250906-4-1-UHHS4D,Кондиционер для белья,Бытовая химия,4,4.29,2.38
DOC-20250906-4-1-UHHS4D,Стиральный порошок,Бытовая химия,4,8.47,0.0
DOC-20250906-4-1-6RKVND,Полотенце кухонное,Текстиль,4,5.77,1.54
DOC-20250906-4-1-6RKVND,Кондиционер для белья,Бытовая химия,1,7.34,0.0
DOC-20250906-4-1-6RKVND,Пакеты для мусора,Хозтовары,2,2.24,0.62
DOC-20250906-4-1-UUPLTX,Набор ножей,Посуда,1,43.61,0.0
DOC-20250906-4-1-UUPLTX,Гель для стирки,Бытовая химия,3,10.97,3.43
DOC-20250906-4-1-UUPLTX,Кастрюля 3л,Посуда,2,24.95,0.0
DOC-20250906-4-1-UUPLTX,Кастрюля 3л,Посуда,3,14.55,0.0
DOC-20250906-4-1-UUPLTX,Перчатки резиновые,Хозтовары,3,3.91,0.0
DOC-20250906-4-1-0AEOOR,Набор ножей,Посуда,5,17.11,0.0
DOC-20250906-4-1-U985LT,Губки для посуды,Хозтовары,1,1.53,0.0
DOC-20250906-4-1-U985LT,Губки для посуды,Хозтовары,5,1.0,0.65
DOC-20250906-4-1-U985LT,Набор ножей,Посуда,1,44.62,0.0
DOC-20250906-4-1-QXGCY3,Кастрюля 3л,Посуда,2,27.79,0.0
DOC-20250906-4-1-QXGCY3,Гель для стирки,Бытовая химия,5,5.45,0.0
DOC-20250906-4-1-QXGCY3,Набор ножей,Посуда,4,42.34,18.67
DOC-20250906-4-1-QXGCY3,Полотенце кухонное,Текстиль,4,2.04,0.0
DOC-20250906-4-1-IPJIYL,Перчатки резиновые,Хозтовары,5,3.0,2.76
DOC-20250906-4-1-IPJIYL,Пакеты для мусора,Хозтовары,2,3.6,0.0
DOC-20250906-4-1-IPJIYL,Кондиционер для белья,Бытовая химия,2,3.63,0.0
DOC-20250906-4-1-IPJIYL,Набор ножей,Посуда,1,36.07,4.73
DOC-20250906-4-1-8LLIHK,Полотенце кухонное,Текстиль,2,3.63,0.39
DOC-20250906-4-1-8LLIHK,Кастрюля 3л,Посуда,4,12.46,0.0
DOC-20250906-4-1-8LLIHK,Пакеты для мусора,Хозтовары,2,3.56,0.0
DOC-20250906-4-1-8LLIHK,Кастрюля 3л,Посуда,2,18.77,0.0
DOC-20250906-4-1-N3DG60,Кондиционер для белья,Бытовая химия,1,6.66,1.07
DOC-20250906-4-1-M9OHDS,Полотенце кухонное,Текстиль,4,5.56,0.0
DOC-20250906-4-1-M9OHDS,Сковорода 24см,Посуда,4,30.48,7.93
DOC-20250906-4-1-M9OHDS,Скатерть,Текстиль,1,19.24,0.0
DOC-20250906-4-1-M9OHDS,Перчатки резиновые,Хозтовары,1,1.9,0.0
DOC-20250906-4-1-35A806,Кондиционер для белья,Бытовая химия,2,7.16,0.0
DOC-20250906-4-1-EFZ1C2,Скатерть,Текстиль,2,14.65,0.0
DOC-20250906-4-1-EFZ1C2,Кондиционер для белья,Бытовая химия,2,7.65,0.0
DOC-20250906-4-1-EFZ1C2,Перчатки резиновые,Хозтовары,1,1.54,0.08
DOC-20250906-4-1-HON4WB,Скатерть,Текстиль,4,6.4,0.0
DOC-20250906-4-1-56BNVS,Гель для стирки,Бытовая химия,2,4.12,0.0
DOC-20250906-4-1-56BNVS,Гель для стирки,Бытовая химия,4,4.9,0.0
DOC-20250906-4-1-O6P43A,Кастрюля 3л,Посуда,3,27.99,0.0
DOC-20250906-4-1-O6P43A,Перчатки резиновые,Хозтовары,5,2.62,0.0
DOC-20250906-4-1-O6P43A,Гель для стирки,Бытовая химия,5,7.82,0.0
DOC-20250906-4-1-O6P43A,Салфетки,Текстиль,2,3.06,0.0
DOC-20250906-4-1-CDO5DI,Пакеты для мусора,Хозтовары,3,2.98,0.0
DOC-20250906-4-1-CDO5DI,Кастрюля 3л,Посуда,5,23.37,0.0
DOC-20250906-4-1-9J6LNF,Пакеты для мусора,Хозтовары,4,3.72,0.0
DOC-20250906-4-1-29AW4I,Скатерть,Текстиль,4,6.16,0.0
DOC-20250906-4-1-29AW4I,Скатерть,Текстиль,5,8.63,0.0
DOC-20250906-4-1-29AW4I,Салфетки,Текстиль,3,2.81,0.0
DOC-20250906-4-1-29AW4I,Гель для стирки,Бытовая химия,5,9.96,5.01
DOC-20250906-4-1-6J3RTX,Набор ножей,Посуда,3,24.2,0.0
DOC-20250906-4-1-6J3RTX,Стиральный порошок,Бытовая химия,2,9.75,0.0
DOC-20250906-4-1-6J3RTX,Кастрюля 3л,Посуда,1,26.6,0.0
DOC-20250906-4-1-K5LP9C,Кондиционер для белья,Бытовая химия,5,4.69,0.0
DOC-20250906-4-1-K5LP9C,Перчатки резиновые,Хозтовары,1,1.67,0.0
DOC-20250906-4-1-K5LP9C,Пакеты для мусора,Хозтовары,5,2.06,1.38
DOC-20250906-4-1-K5LP9C,Набор ножей,Посуда,5,33.38,0.0
DOC-20250906-4-1-K5LP9C,Салфетки,Текстиль,5,3.77,0.0
DOC-20250906-4-1-FYW4I7,Набор ножей,Посуда,5,47.98,0.0
DOC-20250906-4-1-FYW4I7,Салфетки,Текстиль,4,2.11,0.0
DOC-20250906-4-1-686QE7,Гель для стирки,Бытовая химия,5,6.01,0.0
DOC-20250906-4-1-H0VC1F,Кондиционер для белья,Бытовая химия,2,6.71,0.0
DOC-20250906-4-1-H0VC1F,Кондиционер для белья,Бытовая химия,4,6.05,0.0
DOC-20250906-4-1-H0VC1F,Салфетки,Текстиль,1,4.34,0.0
DOC-20250906-4-1-H0VC1F,Полотенце кухонное,Текстиль,4,2.98,0.0
DOC-20250906-4-1-07FPY1,Перчатки резиновые,Хозтовары,3,1.35,0.0
DOC-20250906-4-1-1VIP3T,Кастрюля 3л,Посуда,3,13.07,7.54
DOC-20250906-4-1-1VIP3T,Стиральный порошок,Бытовая химия,3,5.67,0.0
DOC-20250906-4-1-1VIP3T,Кастрюля 3л,Посуда,2,18.52,5.69
DOC-20250906-4-1-1VIP3T,Кастрюля 3л,Посуда,2,25.17,0.0
DOC-20250906-4-1-1VIP3T,Гель для стирки,Бытовая химия,5,11.98,10.77
DOC-20250906-4-1-I4RZPC,Полотенце кухонное,Текстиль,3,7.9,3.46
DOC-20250906-4-1-LYJMAZ,Салфетки,Текстиль,2,3.34,0.0
DOC-20250906-4-1-LYJMAZ,Перчатки резиновые,Хозтовары,4,1.8,0.0
DOC-20250906-4-1-LYJMAZ,Губки для посуды,Хозтовары,5,1.63,1.22
DOC-20250906-4-1-LYJMAZ,Стиральный порошок,Бытовая химия,5,7.21,5.28
DOC-20250906-4-1-DD8IUZ,Сковорода 24см,Посуда,1,30.75,0.0
DOC-20250906-4-1-DD8IUZ,Кастрюля 3л,Посуда,5,27.04,7.52
DOC-20250906-4-1-DD8IUZ,Сковорода 24см,Посуда,4,30.7,0.0
DOC-20250906-4-1-DD8IUZ,Стиральный порошок,Бытовая химия,2,4.51,0.0
DOC-20250906-4-1-DD8IUZ,Скатерть,Текстиль,4,7.38,4.7
DOC-20250906-4-1-4J3M9I,Стиральный порошок,Бытовая химия,3,5.27,1.17
DOC-20250906-4-1-4J3M9I,Набор ножей,Посуда,5,41.98,0.0
DOC-20250906-4-1-4J3M9I,Пакеты для мусора,Хозтовары,3,2.2,0.5
DOC-20250906-4-1-4J3M9I,Кастрюля 3л,Посуда,3,27.13,0.0
DOC-20250906-4-1-T28LL6,Перчатки резиновые,Хозтовары,5,2.22,0.0
DOC-20250906-4-1-GNJZM3,Кондиционер для белья,Бытовая химия,3,7.78,0.0
DOC-20250906-4-1-GNJZM3,Салфетки,Текстиль,5,3.33,0.0
DOC-20250906-4-1-GNJZM3,Набор ножей,Посуда,5,25.37,0.0
DOC-20250906-4-1-OZHDV5,Полотенце кухонное,Текстиль,3,3.02,0.0
DOC-20250906-4-1-OZHDV5,Сковорода 24см,Посуда,4,15.06,0.0
DOC-20250906-4-1-OZHDV5,Пакеты для мусора,Хозтовары,3,3.44,0.0
DOC-20250906-4-1-OZHDV5,Гель для стирки,Бытовая химия,2,6.59,0.0
DOC-20250906-4-1-BTYJR3,Салфетки,Текстиль,4,4.5,0.0
DOC-20250906-4-1-BTYJR3,Салфетки,Текстиль,3,1.58,0.0
DOC-20250906-4-1-AW4OTU,Кондиционер для белья,Бытовая химия,5,7.16,0.0
DOC-20250906-4-1-AW4OTU,Губки для посуды,Хозтовары,4,2.75,0.0
DOC-20250906-4-1-AW4OTU,Пакеты для мусора,Хозтовары,3,3.39,0.91
DOC-20250906-4-1-AW4OTU,Скатерть,Текстиль,2,11.1,0.0
DOC-20250906-4-1-M8E49I,Губки для посуды,Хозтовары,5,1.08,0.0
DOC-20250906-4-1-M8E49I,Набор ножей,Посуда,5,25.97,0.0
DOC-20250906-4-1-M8E49I,Скатерть,Текстиль,5,16.05,6.71
DOC-20250906-4-1-M8E49I,Полотенце кухонное,Текстиль,1,6.02,0.0
DOC-20250906-4-1-M8E49I,Кастрюля 3л,Посуда,4,19.94,0.0
DOC-20250906-4-1-9AQX6R,Гель для стирки,Бытовая химия,1,9.46,0.86
DOC-20250906-4-1-9AQX6R,Полотенце кухонное,Текстиль,1,8.63,0.0
DOC-20250906-4-1-RZ79HQ,Пакеты для мусора,Хозтовары,3,3.02,0.0
DOC-20250906-4-1-RZ79HQ,Набор ножей,Посуда,2,48.12,18.96
DOC-20250906-4-1-RZ79HQ,Губки для посуды,Хозтовары,1,1.49,0.09
DOC-20250906-4-1-RZ79HQ,Скатерть,Текстиль,1,14.22,0.0
DOC-20250906-4-1-RZ79HQ,Набор ножей,Посуда,2,29.48,0.0
DOC-20250906-4-1-IV1GGX,Пакеты для мусора,Хозтовары,1,1.36,0.0
DOC-20250906-4-1-IV1GGX,Сковорода 24см,Посуда,4,25.2,10.81
DOC-20250906-4-1-IV1GGX,Кастрюля 3л,Посуда,3,12.77,0.0
DOC-20250906-4-1-IV1GGX,Полотенце кухонное,Текстиль,4,4.49,2.24
DOC-20250906-4-1-GOI9WM,Набор ножей,Посуда,5,24.02,0.0
DOC-20250906-4-1-UYDA9A,Сковорода 24см,Посуда,5,19.04,0.0
DOC-20250906-4-1-UYDA9A,Гель для стирки,Бытовая химия,2,11.65,0.0
DOC-20250906-4-1-UYDA9A,Кастрюля 3л,Посуда,2,13.64,1.76
DOC-20250906-4-1-YFNGP4,Набор ножей,Посуда,4,20.21,0.0
DOC-20250906-4-1-YFNGP4,Стиральный порошок,Бытовая химия,1,9.55,0.92
DOC-20250906-4-1-KMGS6R,Кондиционер для белья,Бытовая химия,3,7.99,4.54
DOC-20250906-4-1-KMGS6R,Набор ножей,Посуда,4,44.11,26.52
DOC-20250906-4-1-KMGS6R,Гель для стирки,Бытовая химия,3,6.71,0.0
DOC-20250906-4-1-KMGS6R,Кастрюля 3л,Посуда,4,13.77,0.0
DOC-20250906-4-1-KMGS6R,Стиральный порошок,Бытовая химия,4,9.42,7.03
DOC-20250906-4-1-Z4DSXL,Губки для посуды,Хозтовары,5,2.07,0.0
DOC-20250906-4-1-Z4DSXL,Набор ножей,Посуда,3,37.51,0.0
DOC-20250906-4-1-Z4DSXL,Кастрюля 3л,Посуда,3,25.27,8.64
DOC-20250906-4-1-Z4DSXL,Сковорода 24см,Посуда,4,20.67,0.0
DOC-20250906-4-1-Z4DSXL,Гель для стирки,Бытовая химия,4,6.57,0.0
DOC-20250906-4-1-L911ZS,Салфетки,Текстиль,3,4.79,2.33
DOC-20250906-4-1-UGLBB8,Салфетки,Текстиль,5,2.41,0.0
DOC-20250906-4-1-UGLBB8,Перчатки резиновые,Хозтовары,5,3.62,0.0
DOC-20250906-4-1-UGLBB8,Кондиционер для белья,Бытовая химия,1,5.3,0.34
DOC-20250906-4-1-UGLBB8,Кондиционер для белья,Бытовая химия,3,7.41,0.0
DOC-20250906-4-1-HHXA7H,Полотенце кухонное,Текстиль,2,2.03,0.0
DOC-20250906-4-1-6LGOI7,Стиральный порошок,Бытовая химия,5,4.09,0.0
DOC-20250906-4-1-6LGOI7,Перчатки резиновые,Хозтовары,4,1.77,0.0
DOC-20250906-4-1-6LGOI7,Пакеты для мусора,Хозтовары,3,3.59,0.0
DOC-20250906-4-1-6LGOI7,Перчатки резиновые,Хозтовары,3,3.21,0.0
