doc_id,item,category,amount,price,discount
DOC-20250906-1-2-HIUIT7,Полотенце кухонное,Текстиль,4,7.34,4.29
DOC-20250906-1-2-HIUIT7,Кастрюля 3л,Посуда,3,19.22,0.0
DOC-20250906-1-2-HIUIT7,Пакеты для мусора,Хозтовары,2,2.64,0.69
DOC-20250906-1-2-XCB48Y,Сковорода 24см,Посуда,2,15.16,0.0
DOC-20250906-1-2-FHQCW7,Перчатки резиновые,Хозтовары,1,2.46,0.0
DOC-20250906-1-2-FHQCW7,Сковорода 24см,Посуда,5,12.27,0.0
DOC-20250906-1-2-FHQCW7,Набор ножей,Посуда,1,49.21,0.0
DOC-20250906-1-2-FHQCW7,Пакеты для мусора,Хозтовары,2,3.02,0.0
DOC-20250906-1-2-DFGS3J,Гель для стирки,Бытовая химия,4,6.98,0.0
DOC-20250906-1-2-DFGS3J,Салфетки,Текстиль,2,4.96,0.0
DOC-20250906-1-2-DFGS3J,Гель для стирки,Бытовая химия,1,9.23,0.0
DOC-20250906-1-2-DFGS3J,Сковорода 24см,Посуда,4,20.67,0.0
DOC-20250906-1-2-AGRP2U,Набор ножей,Посуда,2,47.17,0.0
DOC-20250906-1-2-55RBC7,Губки для посуды,Хозтовары,2,2.25,0.44
DOC-20250906-1-2-55RBC7,Салфетки,Текстиль,4,3.35,1.27
DOC-20250906-1-2-55RBC7,Губки для посуды,Хозтовары,4,1.33,0.0
DOC-20250906-1-2-55RBC7,Набор ножей,Посуда,2,26.61,8.16
DOC-20250906-1-2-55RBC7,Гель для стирки,Бытовая химия,3,8.01,0.0
DOC-20250906-1-2-P4M18O,Стиральный порошок,Бытовая химия,4,7.44,0.0
DOC-20250906-1-2-P4M18O,Скатерть,Текстиль,4,13.74,0.0
DOC-20250906-1-2-P4M18O,Перчатки резиновые,Хозтовары,4,2.76,0.0
DOC-20250906-1-2-W2ZCFZ,Пакеты для мусора,Хозтовары,3,2.17,0.0
DOC-20250906-1-2-W2ZCFZ,Стиральный порошок,Бытовая химия,4,9.6,0.0
DOC-20250906-1-2-JEGQTO,Гель для стирки,Бытовая химия,1,6.83,0.0
DOC-20250906-1-2-25AO20,Салфетки,Текстиль,2,3.29,0.0
DOC-20250906-1-2-25AO20,Кондиционер для белья,Бытовая химия,3,3.26,0.0
DOC-20250906-1-2-25AO20,Кондиционер для белья,Бытовая химия,4,2.85,0.0
DOC-20250906-1-2-25AO20,Полотенце кухонное,Текстиль,1,5.39,0.0
DOC-20250906-1-2-25AO20,Салфетки,Текстиль,4,3.88,0.0
DOC-20250906-1-2-HDK8LW,Кастрюля 3л,Посуда,5,16.69,0.0
DOC-20250906-1-2-HDK8LW,Скатерть,Текстиль,2,14.44,0.0
DOC-20250906-1-2-HDK8LW,Кондиционер для белья,Бытовая химия,3,7.81,0.0
DOC-20250906-1-2-ZRUIN3,Скатерть,Текстиль,5,7.59,0.0
DOC-20250906-1-2-ZRUIN3,Набор ножей,Посуда,5,21.3,0.0
DOC-20250906-1-2-ZRUIN3,Пакеты для мусора,Хозтовары,2,2.38,0.0
DOC-20250906-1-2-ZRUIN3,Полотенце кухонное,Текстиль,1,7.82,1.32
DOC-20250906-1-2-ORWIXZ,Гель для стирки,Бытовая химия,5,7.59,0.0
DOC-20250906-1-2-ORWIXZ,Сковорода 24см,Посуда,4,24.29,0.0
DOC-20250906-1-2-ORWIXZ,Скатерть,Текстиль,5,15.82,0.0
DOC-20250906-1-2-ORWIXZ,Гель для стирки,Бытовая химия,2,4.87,0.0
DOC-20250906-1-2-MXB9YO,Сковорода 24см,Посуда,1,14.44,0.0
DOC-20250906-1-2-MXB9YO,Набор ножей,Посуда,5,41.14,0.0
DOC-20250906-1-2-MXB9YO,Губки для посуды,Хозтовары,3,1.29,0.0
DOC-20250906-1-2-1VSMAD,Гель для стирки,Бытовая химия,2,4.93,0.0
DOC-20250906-1-2-1VSMAD,Скатерть,Текстиль,2,12.37,0.0
DOC-20250906-1-2-1VSMAD,Скатерть,Текстиль,4,12.67,0.0
DOC-20250906-1-2-1VSMAD,Кастрюля 3л,Посуда,3,16.38,0.0
DOC-20250906-1-2-ZAMD27,Набор ножей,Посуда,2,21.11,0.0
DOC-20250906-1-2-ZAMD27,Сковорода 24см,Посуда,2,34.04,9.84
DOC-20250906-1-2-GXO05Q,Сковорода 24см,Посуда,2,12.1,0.0
DOC-20250906-1-2-GXO05Q,Пакеты для мусора,Хозтовары,1,3.43,0.0
DOC-20250906-1-2-GXO05Q,Набор ножей,Посуда,3,21.54,0.0
DOC-20250906-1-2-GXO05Q,Гель для стирки,Бытовая химия,4,6.1,0.0
DOC-20250906-1-2-XVWVM4,Кондиционер для белья,Бытовая химия,3,6.98,2.9
DOC-20250906-1-2-XVWVM4,Перчатки резиновые,Хозтовары,1,1.4,0.0
DOC-20250906-1-2-XVWVM4,Гель для стирки,Бытовая химия,2,5.46,0.0
DOC-20250906-1-2-XVWVM4,Сковорода 24см,Посуда,5,25.72,0.0
DOC-20250906-1-2-XVWVM4,Кондиционер для белья,Бытовая химия,5,5.18,0.0
DOC-20250906-1-2-X9TRFL,Губки для посуды,Хозтовары,3,0.92,0.34
DOC-20250906-1-2-X9TRFL,Салфетки,Текстиль,5,4.26,0.0
DOC-20250906-1-2-X9TRFL,Кастрюля 3л,Посуда,4,18.18,0.0
DOC-20250906-1-2-X9TRFL,Кастрюля 3л,Посуда,1,19.77,0.0
DOC-20250906-1-2-2HBIK2,Пакеты для мусора,Хозтовары,4,3.32,0.0
DOC-20250906-1-2-2HBIK2,Гель для стирки,Бытовая химия,3,8.58,4.47
DOC-20250906-1-2-2HBIK2,Скатерть,Текстиль,1,13.59,1.58
DOC-20250906-1-2-2HBIK2,Салфетки,Текстиль,1,4.96,0.0
DOC-20250906-1-2-2HBIK2,Перчатки резиновые,Хозтовары,3,3.25,0.53
DOC-20250906-1-2-J5D5E3,Пакеты для мусора,Хозтовары,3,2.76,1.17
DOC-20250906-1-2-J5D5E3,Сковорода 24см,Посуда,2,15.82,5.44
DOC-20250906-1-2-2UTVG9,Полотенце кухонное,Текстиль,5,6.01,4.56
DOC-20250906-1-2-2UTVG9,Гель для стирки,Бытовая химия,4,5.08,4.04
DOC-20250906-1-2-2UTVG9,Перчатки резиновые,Хозтовары,2,1.38,0.0
DOC-20250906-1-2-Z31YRU,Перчатки резиновые,Хозтовары,4,2.24,0.0
DOC-20250906-1-2-Z31YRU,Гель для стирки,Бытовая химия,3,7.22,0.0
DOC-20250906-1-2-Z31YRU,Скатерть,Текстиль,4,12.37,0.0
DOC-20250906-1-2-A100QX,Гель для стирки,Бытовая химия,4,10.37,0.0
DOC-20250906-1-2-A100QX,Сковорода 24см,Посуда,4,30.97,0.0
DOC-20250906-1-2-A100QX,Полотенце кухонное,Текстиль,5,4.36,0.0
DOC-20250906-1-2-4261BW,Стиральный порошок,Бытовая химия,2,3.87,0.0
DOC-20250906-1-2-4261BW,Стиральный порошок,Бытовая химия,4,9.94,0.0
DOC-20250906-1-2-4261BW,Пакеты для мусора,Хозтовары,3,3.73,0.0
DOC-20250906-1-2-4261BW,Полотенце кухонное,Текстиль,3,2.65,0.0
DOC-20250906-1-2-N6FOKZ,Сковорода 24см,Посуда,1,27.08,0.0
DOC-20250906-1-2-N6FOKZ,Кастрюля 3л,Посуда,5,11.56,0.0
DOC-20250906-1-2-YAZ39P,Кастрюля 3л,Посуда,4,11.42,0.0
DOC-20250906-1-2-YAZ39P,Гель для стирки,Бытовая химия,3,4.83,1.02
DOC-20250906-1-2-11E9FT,Губки для посуды,Хозтовары,4,2.23,0.0
DOC-20250906-1-2-H07WPH,Кондиционер для белья,Бытовая химия,5,6.64,0.0
DOC-20250906-1-2-MP2IXI,Губки для посуды,Хозтовары,3,2.39,1.1
DOC-20250906-1-2-MP2IXI,Перчатки резиновые,Хозтовары,2,3.63,0.0
DOC-20250906-1-2-MP2IXI,Набор ножей,Посуда,4,21.6,0.0
DOC-20250906-1-2-MP2IXI,Стиральный порошок,Бытовая химия,2,8.49,0.0
DOC-20250906-1-2-MP2IXI,Гель для стирки,Бытовая химия,5,5.93,0.0
DOC-20250906-1-2-5AMLN4,Скатерть,Текстиль,2,13.65,5.27
DOC-20250906-1-2-5AMLN4,Гель для стирки,Бытовая химия,1,4.13,0.0
DOC-20250906-1-2-5AMLN4,Салфетки,Текстиль,1,1.16,0.13
DOC-20250906-1-2-5AMLN4,Полотенце кухонное,Текстиль,5,6.4,3.63
DOC-20250906-1-2-OXTFDC,Кондиционер для белья,Бытовая химия,4,5.45,0.0
DOC-20250906-1-2-OXTFDC,Перчатки резиновые,Хозтовары,1,3.04,0.0
DOC-20250906-1-2-P8II7E,Губки для посуды,Хозтовары,2,0.92,0.0
DOC-20250906-1-2-P8II7E,Пакеты для мусора,Хозтовары,1,1.41,0.0
DOC-20250906-1-2-P8II7E,Скатерть,Текстиль,3,13.32,0.0
DOC-20250906-1-2-P8II7E,Кондиционер для белья,Бытовая химия,3,6.62,0.0
DOC-20250906-1-2-P8II7E,Гель для стирки,Бытовая химия,1,10.17,0.0
DOC-20250906-1-2-PSJ9WR,Скатерть,Текстиль,5,6.78,0.0
DOC-20250906-1-2-PSJ9WR,Кондиционер для белья,Бытовая химия,1,3.9,0.59
DOC-20250906-1-2-PSJ9WR,Гель для стирки,Бытовая химия,5,5.83,0.0
DOC-20250906-1-2-PSJ9WR,Стиральный порошок,Бытовая химия,4,4.71,0.0
DOC-20250906-1-2-PSJ9WR,Кондиционер для белья,Бытовая химия,1,3.48,0.0
DOC-20250906-1-2-60PLOZ,Гель для стирки,Бытовая химия,1,8.57,0.0
DOC-20250906-1-2-60PLOZ,Стиральный порошок,Бытовая химия,5,4.26,4.11
DOC-20250906-1-2-60PLOZ,Гель для стирки,Бытовая химия,3,11.02,3.19
DOC-20250906-1-2-DQNK20,Кастрюля 3л,Посуда,4,17.37,11.56
DOC-20250906-1-2-DQNK20,Пакеты для мусора,Хозтовары,2,3.7,0.0
DOC-20250906-1-2-7ATWYA,Стиральный порошок,Бытовая химия,4,8.31,5.29
DOC-20250906-1-2-7ATWYA,Гель для стирки,Бытовая химия,2,5.64,0.0
DOC-20250906-1-2-7ATWYA,Стиральный порошок,Бытовая химия,2,9.81,0.0
DOC-20250906-1-2-D76SZN,Губки для посуды,Хозтовары,2,1.01,0.0
DOC-20250906-1-2-OVCXEK,Сковорода 24см,Посуда,3,28.12,0.0
DOC-20250906-1-2-OVCXEK,Полотенце кухонное,Текстиль,2,3.64,0.0
DOC-20250906-1-2-OVCXEK,Губки для посуды,Хозтовары,1,1.04,0.0
DOC-20250906-1-2-QOT8HL,Гель для стирки,Бытовая химия,3,4.72,2.19
DOC-20250906-1-2-QOT8HL,Стиральный порошок,Бытовая химия,3,4.51,0.0
DOC-20250906-1-2-QOT8HL,Пакеты для мусора,Хозтовары,3,1.74,0.0
DOC-20250906-1-2-BK3G84,Пакеты для мусора,Хозтовары,1,2.65,0.0
DOC-20250906-1-2-BK3G84,Кондиционер для белья,Бытовая химия,1,3.17,0.63
DOC-20250906-1-2-BK3G84,Кондиционер для белья,Бытовая химия,4,3.59,0.0
DOC-20250906-1-2-BK3G84,Перчатки резиновые,Хозтовары,1,3.81,0.0
DOC-20250906-1-2-BK3G84,Полотенце кухонное,Текстиль,1,8.42,0.0
DOC-20250906-1-2-C6PE63,Гель для стирки,Бытовая химия,4,4.34,0.0
DOC-20250906-1-2-C6PE63,Губки для посуды,Хозтовары,4,1.75,0.0
DOC-20250906-1-2-C6PE63,Сковорода 24см,Посуда,2,27.71,0.0
DOC-20250906-1-2-6JQFWW,Кастрюля 3л,Посуда,5,18.24,0.0
DOC-20250906-1-2-6JQFWW,Гель для стирки,Бытовая химия,2,6.24,0.0
DOC-20250906-1-2-6JQFWW,Перчатки резиновые,Хозтовары,5,3.65,0.0
DOC-20250906-1-2-9TANZR,Скатерть,Текстиль,5,18.78,0.0
DOC-20250906-1-2-9TANZR,Полотенце кухонное,Текстиль,3,3.26,0.0
DOC-20250906-1-2-9TANZR,Стиральный порошок,Бытовая химия,3,9.27,0.0
DOC-20250906-1-2-9TANZR,Кастрюля 3л,Посуда,5,20.59,20.19
DOC-20250906-1-2-DXJ37C,Губки для посуды,Хозтовары,4,2.66,0.0
DOC-20250906-1-2-DXJ37C,Кондиционер для белья,Бытовая химия,5,3.47,0.0
DOC-20250906-1-2-0MVZMU,Губки для посуды,Хозтовары,4,2.89,0.0
DOC-20250906-1-2-0MVZMU,Кондиционер для белья,Бытовая химия,1,5.2,0.0
DOC-20250906-1-2-VARLW3,Пакеты для мусора,Хозтовары,3,1.53,0.0
DOC-20250906-1-2-VARLW3,Кондиционер для белья,Бытовая химия,2,5.73,2.03
DOC-20250906-1-2-VARLW3,Скатерть,Текстиль,3,19.45,0.0
DOC-20250906-1-2-XVML90,Перчатки резиновые,Хозтовары,3,3.88,0.0
DOC-20250906-1-2-XVML90,Набор ножей,Посуда,5,39.27,16.39
DOC-20250906-1-2-XVML90,Губки для посуды,Хозтовары,4,2.59,0.0
DOC-20250906-1-2-XVML90,Пакеты для мусора,Хозтовары,2,1.88,0.0
DOC-20250906-1-2-88O98B,Скатерть,Текстиль,5,18.89,0.0
DOC-20250906-1-2-88O98B,Губки для посуды,Хозтовары,4,1.03,0.0
DOC-20250906-1-2-88O98B,Пакеты для мусора,Хозтовары,3,1.23,0.28
DOC-20250906-1-2-88O98B,Гель для стирки,Бытовая химия,3,10.57,0.0
DOC-20250906-1-2-88O98B,Полотенце кухонное,Текстиль,1,3.47,0.0
DOC-20250906-1-2-2ZBPPF,Кастрюля 3л,Посуда,3,27.64,0.0
DOC-20250906-1-2-2ZBPPF,Гель для стирки,Бытовая химия,5,10.63,0.0
DOC-20250906-1-2-2ZBPPF,Перчатки резиновые,Хозтовары,4,1.68,0.0
DOC-20250906-1-2-2ZBPPF,Стиральный порошок,Бытовая химия,3,5.06,0.0
DOC-20250906-1-2-DM5FC7,Скатерть,Текстиль,5,14.32,11.15
DOC-20250906-1-2-PXVPBL,Сковорода 24см,Посуда,5,28.04,0.0
DOC-20250906-1-2-PXVPBL,Полотенце кухонное,Текстиль,1,4.08,0.0
DOC-20250906-1-2-U4FMPK,Кастрюля 3л,Посуда,1,13.99,0.0
DOC-20250906-1-2-U4FMPK,Перчатки резиновые,Хозтовары,1,1.88,0.0
DOC-20250906-1-2-U4FMPK,Гель для стирки,Бытовая химия,4,6.47,0.0
DOC-20250906-1-2-U4FMPK,Перчатки резиновые,Хозтовары,5,1.8,0.0
DOC-20250906-1-2-U4FMPK,Скатерть,Текстиль,3,18.4,0.0
DOC-20250906-1-2-BPJ4UF,Гель для стирки,Бытовая химия,5,9.35,0.0
DOC-20250906-1-2-1ICNS8,Губки для посуды,Хозтовары,4,2.74,0.0
DOC-20250906-1-2-1ICNS8,Сковорода 24см,Посуда,1,32.76,0.0
DOC-20250906-1-2-1ICNS8,Набор ножей,Посуда,5,43.02,0.0
DOC-20250906-1-2-1ICNS8,Кастрюля 3л,Посуда,2,13.46,4.61
DOC-20250906-1-2-EP9P9W,Полотенце кухонное,Текстиль,1,4.24,0.0
DOC-20250906-1-2-EP9P9W,Набор ножей,Посуда,3,28.91,11.1
DOC-20250906-1-2-EP9P9W,Стиральный порошок,Бытовая химия,5,8.51,0.0
DOC-20250906-1-2-EP9P9W,Сковорода 24см,Посуда,2,14.59,0.0
DOC-20250906-1-2-EP9P9W,Губки для посуды,Хозтовары,1,2.08,0.28
DOC-20250906-1-2-DKTMON,Губки для посуды,Хозтовары,1,2.14,0.0
DOC-20250906-1-2-DKTMON,Сковорода 24см,Посуда,5,15.31,0.0
DOC-20250906-1-2-DKTMON,Сковорода 24см,Посуда,3,12.89,0.0
DOC-20250906-1-2-DKTMON,Стиральный порошок,Бытовая химия,3,8.22,1.31
DOC-20250906-1-2-3KKRZD,Кондиционер для белья,Бытовая химия,4,4.15,1.63
DOC-20250906-1-2-3KKRZD,Пакеты для мусора,Хозтовары,1,2.25,0.0
DOC-20250906-1-2-H30153,Кондиционер для белья,Бытовая химия,5,2.86,0.0
DOC-20250906-1-2-H30153,Набор ножей,Посуда,1,45.78,0.0
DOC-20250906-1-2-H30153,Салфетки,Текстиль,2,4.35,0.0
DOC-20250906-1-2-H30153,Стиральный порошок,Бытовая химия,2,9.43,0.0
DOC-20250906-1-2-H30153,Кастрюля 3л,Посуда,1,20.1,0.0
DOC-20250906-1-2-IRQ8RT,Кондиционер для белья,Бытовая химия,3,7.11,0.0
DOC-20250906-1-2-IRQ8RT,Пакеты для мусора,Хозтовары,1,1.27,0.0
DOC-20250906-1-2-IRQ8RT,Кондиционер для белья,Бытовая химия,2,7.2,2.12
DOC-20250906-1-2-YJOA21,Кастрюля 3л,Посуда,2,28.23,0.0
