doc_id,item,category,amount,price,discount
DOC-20250906-5-1-O2F2NA,Сковорода 24см,Посуда,3,27.61,0.0
DOC-20250906-5-1-O2F2NA,Скатерть,Текстиль,4,13.55,8.29
DOC-20250906-5-1-O2F2NA,Сковорода 24см,Посуда,1,25.1,0.0
DOC-20250906-5-1-1G9EU8,Стиральный порошок,Бытовая химия,5,6.9,3.11
DOC-20250906-5-1-1G9EU8,Сковорода 24см,Посуда,5,26.34,0.0
DOC-20250906-5-1-1G9EU8,Набор ножей,Посуда,2,45.38,0.0
DOC-20250906-5-1-1G9EU8,Стиральный порошок,Бытовая химия,1,8.96,1.38
DOC-20250906-5-1-1G9EU8,Салфетки,Текстиль,5,3.65,0.0
DOC-20250906-5-1-ZZJ8XK,Скатерть,Текстиль,5,17.85,0.0
DOC-20250906-5-1-ZZJ8XK,Перчатки резиновые,Хозтовары,1,1.2,0.0
DOC-20250906-5-1-ZZJ8XK,Кастрюля 3л,Посуда,5,22.52,0.0
DOC-20250906-5-1-ZZJ8XK,Стиральный порошок,Бытовая химия,4,7.87,0.0
DOC-20250906-5-1-ZZJ8XK,Кондиционер для белья,Бытовая химия,5,3.79,0.0
DOC-20250906-5-1-OH1XAW,Сковорода 24см,Посуда,5,29.95,0.0
DOC-20250906-5-1-OH1XAW,Перчатки резиновые,Хозтовары,4,2.99,0.0
DOC-20250906-5-1-OH1XAW,Набор ножей,Посуда,5,32.24,0.0
DOC-20250906-5-1-W6SZF4,Набор ножей,Посуда,4,35.19,7.84
DOC-20250906-5-1-W6SZF4,Перчатки резиновые,Хозтовары,5,2.6,0.0
DOC-20250906-5-1-W6SZF4,Перчатки резиновые,Хозтовары,2,1.56,0.0
DOC-20250906-5-1-Z5X51O,Скатерть,Текстиль,5,15.6,0.0
DOC-20250906-5-1-Z5X51O,Перчатки резиновые,Хозтовары,3,1.37,0.31
DOC-20250906-5-1-Z5X51O,Пакеты для мусора,Хозтовары,3,2.03,0.0
DOC-20250906-5-1-Z5X51O,Кондиционер для белья,Бытовая химия,4,7.64,0.0
DOC-20250906-5-1-Z5X51O,Сковорода 24см,Посуда,3,16.51,7.02
DOC-20250906-5-1-GI8Y04,Салфетки,Текстиль,2,4.47,0.0
DOC-20250906-5-1-GI8Y04,Губки для посуды,Хозтовары,3,2.86,0.0
DOC-20250906-5-1-GI8Y04,Полотенце кухонное,Текстиль,3,2.56,0.0
DOC-20250906-5-1-GI8Y04,Скатерть,Текстиль,4,16.11,0.0
DOC-20250906-5-1-8O8G8H,Скатерть,Текстиль,3,13.42,0.0
DOC-20250906-5-1-8O8G8H,Набор ножей,Посуда,4,18.72,0.0
DOC-20250906-5-1-AXS88U,Губки для посуды,Хозтовары,4,1.5,0.56
DOC-20250906-5-1-JALW56,Гель для стирки,Бытовая химия,1,11.41,1.6
DOC-20250906-5-1-JALW56,Кондиционер для белья,Бытовая химия,5,2.76,1.38
DOC-20250906-5-1-JALW56,Салфетки,Текстиль,1,2.08,0.0
DOC-20250906-5-1-JALW56,Скатерть,Текстиль,3,8.94,0.0
DOC-20250906-5-1-JALW56,Полотенце кухонное,Текстиль,3,5.18,1.25
DOC-20250906-5-1-HGWHP0,Гель для стирки,Бытовая химия,4,5.91,0.0
DOC-20250906-5-1-HGWHP0,Скатерть,Текстиль,5,6.64,0.0
DOC-20250906-5-1-HGWHP0,Кондиционер для белья,Бытовая химия,1,6.33,0.0
DOC-20250906-5-1-HGWHP0,Гель для стирки,Бытовая химия,3,4.28,0.0
DOC-20250906-5-1-HGWHP0,Сковорода 24см,Посуда,1,26.16,0.0
DOC-20250906-5-1-SUV41A,Кондиционер для белья,Бытовая химия,5,3.79,0.0
DOC-20250906-5-1-SUV41A,Скатерть,Текстиль,2,11.63,3.11
DOC-20250906-5-1-SUV41A,Сковорода 24см,Посуда,3,21.57,8.9
DOC-20250906-5-1-O1TK5E,Набор ножей,Посуда,3,26.8,0.0
DOC-20250906-5-1-O1TK5E,Скатерть,Текстиль,4,16.26,11.02
DOC-20250906-5-1-O1TK5E,Скатерть,Текстиль,5,17.03,0.0
DOC-20250906-5-1-SKWECY,Стиральный порошок,Бытовая химия,1,3.95,0.22
DOC-20250906-5-1-SKWECY,Полотенце кухонное,Текстиль,2,4.61,0.0
DOC-20250906-5-1-SKWECY,Салфетки,Текстиль,2,1.29,0.0
DOC-20250906-5-1-55325C,Скатерть,Текстиль,1,10.76,0.0
DOC-20250906-5-1-WP0YKK,Набор ножей,Посуда,4,36.59,0.0
DOC-20250906-5-1-WP0YKK,Пакеты для мусора,Хозтовары,4,2.47,1.52
DOC-20250906-5-1-WP0YKK,Салфетки,Текстиль,4,2.69,0.0
DOC-20250906-5-1-WP0YKK,Полотенце кухонное,Текстиль,2,6.5,0.0
DOC-20250906-5-1-WP0YKK,Кондиционер для белья,Бытовая химия,5,4.51,3.51
DOC-20250906-5-1-7K8CH3,Гель для стирки,Бытовая химия,2,9.9,1.37
DOC-20250906-5-1-7K8CH3,Губки для посуды,Хозтовары,1,1.12,0.0
DOC-20250906-5-1-7K8CH3,Губки для посуды,Хозтовары,4,1.0,0.0
DOC-20250906-5-1-7K8CH3,Гель для стирки,Бытовая химия,4,8.16,0.0
DOC-20250906-5-1-7K8CH3,Кондиционер для белья,Бытовая химия,5,3.62,0.0
DOC-20250906-5-1-AFQSDQ,Скатерть,Текстиль,3,12.72,0.0
DOC-20250906-5-1-AFQSDQ,Скатерть,Текстиль,3,13.87,0.0
DOC-20250906-5-1-N57LWS,Сковорода 24см,Посуда,5,32.69,0.0
DOC-20250906-5-1-N57LWS,Гель для стирки,Бытовая химия,5,7.14,5.63
DOC-20250906-5-1-N57LWS,Гель для стирки,Бытовая химия,2,9.16,0.0
DOC-20250906-5-1-N57LWS,Перчатки резиновые,Хозтовары,4,1.65,1.05
DOC-20250906-5-1-7X887L,Кондиционер для белья,Бытовая химия,5,5.67,2.33
DOC-20250906-5-1-7X887L,Сковорода 24см,Посуда,1,32.28,0.0
DOC-20250906-5-1-2XVXIT,Кондиционер для белья,Бытовая химия,3,4.29,0.0
DOC-20250906-5-1-2XVXIT,Салфетки,Текстиль,5,4.16,0.0
DOC-20250906-5-1-ULPRX0,Салфетки,Текстиль,4,1.65,0.0
DOC-20250906-5-1-ULPRX0,Стиральный порошок,Бытовая химия,3,7.0,2.87
DOC-20250906-5-1-ULPRX0,Кастрюля 3л,Посуда,1,22.22,0.0
DOC-20250906-5-1-ULPRX0,Кастрюля 3л,Посуда,5,22.07,0.0
DOC-20250906-5-1-GGCBI6,Набор ножей,Посуда,1,46.87,0.0
DOC-20250906-5-1-GGCBI6,Пакеты для мусора,Хозтовары,3,3.69,0.0
DOC-20250906-5-1-GGCBI6,Набор ножей,Посуда,5,48.1,0.0
DOC-20250906-5-1-GGCBI6,Кондиционер для белья,Бытовая химия,1,2.65,0.0
DOC-20250906-5-1-N00BGB,Полотенце кухонное,Текстиль,4,7.33,0.0
DOC-20250906-5-1-75SSUM,Пакеты для мусора,Хозтовары,3,3.22,0.0
DOC-20250906-5-1-75SSUM,Скатерть,Текстиль,5,8.59,0.0
DOC-20250906-5-1-C4191H,Полотенце кухонное,Текстиль,4,3.65,0.0
DOC-20250906-5-1-C4191H,Губки для посуды,Хозтовары,5,2.68,0.0
DOC-20250906-5-1-C4191H,Кастрюля 3л,Посуда,2,11.33,4.1
DOC-20250906-5-1-U7D2XG,Пакеты для мусора,Хозтовары,1,2.04,0.0
DOC-20250906-5-1-U7D2XG,Салфетки,Текстиль,5,2.91,0.0
DOC-20250906-5-1-U7D2XG,Губки для посуды,Хозтовары,1,2.61,0.0
DOC-20250906-5-1-U7D2XG,Кастрюля 3л,Посуда,5,11.65,0.0
DOC-20250906-5-1-U7D2XG,Губки для посуды,Хозтовары,2,2.93,0.0
DOC-20250906-5-1-W0EF57,Сковорода 24см,Посуда,2,22.73,0.0
DOC-20250906-5-1-W0EF57,Губки для посуды,Хозтовары,1,2.5,0.0
DOC-20250906-5-1-W0EF57,Сковорода 24см,Посуда,2,21.26,2.39
DOC-20250906-5-1-W0EF57,Губки для посуды,Хозтовары,4,2.39,0.0
DOC-20250906-5-1-M0TPI7,Стиральный порошок,Бытовая химия,2,5.06,0.0
DOC-20250906-5-1-M0TPI7,Скатерть,Текстиль,1,8.92,0.0
DOC-20250906-5-1-Q531D1,Кондиционер для белья,Бытовая химия,3,3.05,0.0
DOC-20250906-5-1-Q531D1,Набор ножей,Посуда,5,38.91,0.0
DOC-20250906-5-1-Q531D1,Скатерть,Текстиль,5,18.04,0.0
DOC-20250906-5-1-9FKE4V,Скатерть,Текстиль,1,16.1,2.58
DOC-20250906-5-1-9FKE4V,Стиральный порошок,Бытовая химия,2,8.64,0.0
DOC-20250906-5-1-9FKE4V,Губки для посуды,Хозтовары,2,2.11,0.58
DOC-20250906-5-1-31IQFG,Набор ножей,Посуда,3,26.43,0.0
DOC-20250906-5-1-31IQFG,Кондиционер для белья,Бытовая химия,1,3.67,0.0
DOC-20250906-5-1-31IQFG,Гель для стирки,Бытовая химия,2,11.1,0.0
DOC-20250906-5-1-97PNFI,Полотенце кухонное,Текстиль,5,2.42,0.0
DOC-20250906-5-1-97PNFI,Кастрюля 3л,Посуда,1,24.38,0.0
DOC-20250906-5-1-97PNFI,Губки для посуды,Хозтовары,2,0.85,0.0
DOC-20250906-5-1-97PNFI,Полотенце кухонное,Текстиль,1,5.72,0.0
DOC-20250906-5-1-J53YXH,Стиральный порошок,Бытовая химия,1,4.75,0.0
DOC-20250906-5-1-J53YXH,Скатерть,Текстиль,4,18.71,10.08
DOC-20250906-5-1-J53YXH,Перчатки резиновые,Хозтовары,4,2.35,0.9
DOC-20250906-5-1-CPY9NP,Салфетки,Текстиль,1,2.01,0.0
DOC-20250906-5-1-CPY9NP,Полотенце кухонное,Текстиль,1,5.23,0.0
DOC-20250906-5-1-T12SBA,Набор ножей,Посуда,4,23.04,0.0
DOC-20250906-5-1-T12SBA,Гель для стирки,Бытовая химия,4,7.91,0.0
DOC-20250906-5-1-T12SBA,Набор ножей,Посуда,1,15.46,2.33
DOC-20250906-5-1-T12SBA,Кастрюля 3л,Посуда,5,12.15,0.0
DOC-20250906-5-1-Z9ZQHB,Гель для стирки,Бытовая химия,4,5.97,0.0
DOC-20250906-5-1-Z9ZQHB,Скатерть,Текстиль,1,7.12,0.66
DOC-20250906-5-1-Z9ZQHB,Набор ножей,Посуда,4,48.39,0.0
DOC-20250906-5-1-Z9ZQHB,Сковорода 24см,Посуда,2,16.02,0.0
DOC-20250906-5-1-UGTTMP,Губки для посуды,Хозтовары,1,1.36,0.0
DOC-20250906-5-1-UGTTMP,Набор ножей,Посуда,2,15.19,5.18
DOC-20250906-5-1-UGTTMP,Салфетки,Текстиль,2,3.43,1.29
DOC-20250906-5-1-UGTTMP,Кастрюля 3л,Посуда,4,28.44,13.14
DOC-20250906-5-1-FMCIE4,Стиральный порошок,Бытовая химия,3,3.4,0.0
DOC-20250906-5-1-PLLV12,Кастрюля 3л,Посуда,4,21.77,0.0
DOC-20250906-5-1-JAXVT7,Пакеты для мусора,Хозтовары,3,2.69,0.0
DOC-20250906-5-1-LYZLGJ,Набор ножей,Посуда,5,16.33,0.0
DOC-20250906-5-1-LYZLGJ,Губки для посуды,Хозтовары,4,2.61,1.35
DOC-20250906-5-1-LYZLGJ,Кастрюля 3л,Посуда,1,22.78,0.0
DOC-20250906-5-1-LYZLGJ,Губки для посуды,Хозтовары,1,1.77,0.19
DOC-20250906-5-1-LYZLGJ,Набор ножей,Посуда,1,41.25,0.0
DOC-20250906-5-1-NDHKBR,Салфетки,Текстиль,2,1.93,0.45
DOC-20250906-5-1-NDHKBR,Салфетки,Текстиль,5,3.95,0.0
DOC-20250906-5-1-NDHKBR,Губки для посуды,Хозтовары,5,1.44,1.44
DOC-20250906-5-1-QAZ6FP,Стиральный порошок,Бытовая химия,1,4.5,0.0
DOC-20250906-5-1-QAZ6FP,Набор ножей,Посуда,1,44.55,0.0
DOC-20250906-5-1-BFXA2W,Набор ножей,Посуда,1,48.03,0.0
DOC-20250906-5-1-Y1UV52,Кондиционер для белья,Бытовая химия,1,7.44,1.45
DOC-20250906-5-1-Y1UV52,Пакеты для мусора,Хозтовары,5,3.51,0.0
DOC-20250906-5-1-Y1UV52,Полотенце кухонное,Текстиль,5,8.49,0.0
DOC-20250906-5-1-Y1UV52,Гель для стирки,Бытовая химия,4,11.76,4.5
DOC-20250906-5-1-E1Q5MS,Губки для посуды,Хозтовары,5,2.96,0.0
DOC-20250906-5-1-E1Q5MS,Стиральный порошок,Бытовая химия,1,6.77,0.6
DOC-20250906-5-1-BRRD44,Губки для посуды,Хозтовары,5,0.99,0.0
DOC-20250906-5-1-BRRD44,Перчатки резиновые,Хозтовары,2,3.0,0.0
DOC-20250906-5-1-BRRD44,Кастрюля 3л,Посуда,5,23.49,0.0
DOC-20250906-5-1-BRRD44,Кондиционер для белья,Бытовая химия,4,5.8,0.0
DOC-20250906-5-1-SQ1U97,Перчатки резиновые,Хозтовары,3,2.91,0.0
DOC-20250906-5-1-SQ1U97,Скатерть,Текстиль,1,9.21,0.0
DOC-20250906-5-1-SQ1U97,Гель для стирки,Бытовая химия,4,10.32,0.0
DOC-20250906-5-1-SQ1U97,Сковорода 24см,Посуда,5,13.01,0.0
DOC-20250906-5-1-GK6YUL,Скатерть,Текстиль,4,7.5,0.0
DOC-20250906-5-1-GK6YUL,Перчатки резиновые,Хозтовары,4,3.01,0.0
DOC-20250906-5-1-GK6YUL,Перчатки резиновые,Хозтовары,5,1.14,0.89
DOC-20250906-5-1-GK6YUL,Полотенце кухонное,Текстиль,4,7.85,0.0
DOC-20250906-5-1-IJWAQL,Кастрюля 3л,Посуда,5,10.23,0.0
DOC-20250906-5-1-NF7UIW,Набор ножей,Посуда,1,34.13,0.0
DOC-20250906-5-1-NF7UIW,Губки для посуды,Хозтовары,2,2.91,0.0
DOC-20250906-5-1-NF7UIW,Сковорода 24см,Посуда,5,24.25,0.0
DOC-20250906-5-1-BP9OF9,Кастрюля 3л,Посуда,1,22.04,0.0
DOC-20250906-5-1-BP9OF9,Губки для посуды,Хозтовары,1,2.63,0.0
DOC-20250906-5-1-BP9OF9,Салфетки,Текстиль,1,4.99,0.0
DOC-20250906-5-1-BP9OF9,Пакеты для мусора,Хозтовары,5,1.74,0.0
DOC-20250906-5-1-BP9OF9,Кондиционер для белья,Бытовая химия,2,7.99,0.0
DOC-20250906-5-1-DHZ6M9,Полотенце кухонное,Текстиль,5,4.25,0.0
DOC-20250906-5-1-L3AF6K,Кастрюля 3л,Посуда,1,12.89,0.0
DOC-20250906-5-1-L3AF6K,Сковорода 24см,Посуда,1,19.31,2.98
DOC-20250906-5-1-L3AF6K,Полотенце кухонное,Текстиль,5,2.2,0.0
DOC-20250906-5-1-4Q067C,Кондиционер для белья,Бытовая химия,5,6.35,0.0
DOC-20250906-5-1-4Q067C,Набор ножей,Посуда,5,37.07,0.0
DOC-20250906-5-1-4Q067C,Пакеты для мусора,Хозтовары,4,1.01,0.0
DOC-20250906-5-1-4Q067C,Набор ножей,Посуда,3,20.09,0.0
DOC-20250906-5-1-4Q067C,Полотенце кухонное,Текстиль,1,4.9,0.86
DOC-20250906-5-1-W7W8TW,Губки для посуды,Хозтовары,2,2.57,0.0
DOC-20250906-5-1-W7W8TW,Губки для посуды,Хозтовары,5,1.67,0.0
DOC-20250906-5-1-W7W8TW,Полотенце кухонное,Текстиль,4,8.51,0.0
DOC-20250906-5-1-W7W8TW,Пакеты для мусора,Хозтовары,1,3.68,0.0
DOC-20250906-5-1-W7W8TW,Губки для посуды,Хозтовары,3,1.37,0.24
DOC-20250906-5-1-EEVG42,Салфетки,Текстиль,4,3.79,0.86
DOC-20250906-5-1-EEVG42,Гель для стирки,Бытовая химия,1,4.56,0.0
DOC-20250906-5-1-EEVG42,Пакеты для мусора,Хозтовары,5,1.19,0.0
DOC-20250906-5-1-13HLOZ,Гель для стирки,Бытовая химия,3,8.12,0.0
DOC-20250906-5-1-13HLOZ,Губки для посуды,Хозтовары,4,0.92,0.0
DOC-20250906-5-1-AXU3K8,Кондиционер для белья,Бытовая химия,4,2.76,1.68
DOC-20250906-5-1-AXU3K8,Полотенце кухонное,Текстиль,5,7.5,0.0
DOC-20250906-5-1-AXU3K8,Сковорода 24см,Посуда,1,23.44,0.0
DOC-20250906-5-1-PF37L5,Кастрюля 3л,Посуда,1,16.8,0.0
DOC-20250906-5-1-PF37L5,Полотенце кухонное,Текстиль,2,7.38,0.0
DOC-20250906-5-1-PF37L5,Набор ножей,Посуда,1,43.18,0.0
DOC-20250906-5-1-PF37L5,Салфетки,Текстиль,3,4.43,0.0
DOC-20250906-5-1-ONEW1M,Стиральный порошок,Бытовая химия,3,3.76,0.0
DOC-20250906-5-1-ONEW1M,Скатерть,Текстиль,1,9.2,0.0
DOC-20250906-5-1-ONEW1M,Перчатки резиновые,Хозтовары,2,2.28,0.0
DOC-20250906-5-1-FG1Q8R,Полотенце кухонное,Текстиль,3,4.81,0.0
DOC-20250906-5-1-FG1Q8R,Сковорода 24см,Посуда,1,12.64,0.0
DOC-20250906-5-1-FG1Q8R,Пакеты для мусора,Хозтовары,1,3.95,0.0
DOC-20250906-5-1-FG1Q8R,Набор ножей,Посуда,3,43.53,0.0
DOC-20250906-5-1-SNC19A,Губки для посуды,Хозтовары,4,1.94,0.0
DOC-20250906-5-1-SNC19A,Кастрюля 3л,Посуда,2,29.83,0.0
DOC-20250906-5-1-SNC19A,Гель для стирки,Бытовая химия,5,5.38,2.79
DOC-20250906-5-1-SNC19A,Стиральный порошок,Бытовая химия,3,9.52,0.0
DOC-20250906-5-1-9OJF3C,Кондиционер для белья,Бытовая химия,5,2.79,0.0
DOC-20250906-5-1-05MPZ0,Стиральный порошок,Бытовая химия,3,6.23,2.72
DOC-20250906-5-1-05MPZ0,Скатерть,Текстиль,5,19.77,0.0
DOC-20250906-5-1-05MPZ0,Кондиционер для белья,Бытовая химия,5,3.18,0.0
DOC-20250906-5-1-05MPZ0,Салфетки,Текстиль,3,3.01,0.0
DOC-20250906-5-1-05MPZ0,Полотенце кухонное,Текстиль,4,2.33,0.0
DOC-20250906-5-1-XKQ054,Гель для стирки,Бытовая химия,2,5.12,0.0
DOC-20250906-5-1-ZQ1W09,Пакеты для мусора,Хозтовары,1,3.45,0.0
DOC-20250906-5-1-ZQ1W09,Сковорода 24см,Посуда,2,29.58,0.0
DOC-20250906-5-1-ZQ1W09,Перчатки резиновые,Хозтовары,2,2.92,0.0
DOC-20250906-5-1-ZQ1W09,Стиральный порошок,Бытовая химия,5,4.34,0.0
DOC-20250906-5-1-ZQ1W09,Перчатки резиновые,Хозтовары,1,1.51,0.16
DOC-20250906-5-1-AT2C28,Полотенце кухонное,Текстиль,2,4.3,0.0
DOC-20250906-5-1-V2IZSF,Салфетки,Текстиль,2,2.32,0.24
DOC-20250906-5-1-V2IZSF,Пакеты для мусора,Хозтовары,1,3.36,0.0
DOC-20250906-5-1-V2IZSF,Пакеты для мусора,Хозтовары,4,3.62,0.0
DOC-20250906-5-1-V2IZSF,Полотенце кухонное,Текстиль,1,5.6,0.57
DOC-20250906-5-1-V2IZSF,Кондиционер для белья,Бытовая химия,3,4.03,2.34
DOC-20250906-5-1-JP3HTN,Кастрюля 3л,Посуда,2,22.06,0.0
DOC-20250906-5-1-2DXX60,Салфетки,Текстиль,1,3.57,0.0
DOC-20250906-5-1-2DXX60,Кастрюля 3л,Посуда,5,29.21,0.0
DOC-20250906-5-1-2DXX60,Набор ножей,Посуда,5,40.74,0.0
DOC-20250906-5-1-PVSF5Y,Полотенце кухонное,Текстиль,3,8.95,0.0
DOC-20250906-5-1-Z4D4YJ,Стиральный порошок,Бытовая химия,5,8.67,0.0
DOC-20250906-5-1-Z4D4YJ,Сковорода 24см,Посуда,2,28.34,0.0
DOC-20250906-5-1-63XVFI,Гель для стирки,Бытовая химия,1,5.21,0.78
DOC-20250906-5-1-63XVFI,Кастрюля 3л,Посуда,2,10.6,2.86
DOC-20250906-5-1-63XVFI,Кондиционер для белья,Бытовая химия,5,5.34,4.19
DOC-20250906-5-1-63XVFI,Набор ножей,Посуда,2,47.34,0.0
DOC-20250906-5-1-63XVFI,Стиральный порошок,Бытовая химия,1,8.71,0.0
DOC-20250906-5-1-GACSQN,Стиральный порошок,Бытовая химия,5,6.56,0.0
DOC-20250906-5-1-U2RNAD,Салфетки,Текстиль,1,2.49,0.0
DOC-20250906-5-1-U2RNAD,Пакеты для мусора,Хозтовары,5,1.71,0.0
DOC-20250906-5-1-U2RNAD,Скатерть,Текстиль,1,15.1,0.0
DOC-20250906-5-1-12J21T,Салфетки,Текстиль,4,2.26,1.25
DOC-20250906-5-1-12J21T,Перчатки резиновые,Хозтовары,1,3.37,0.0
DOC-20250906-5-1-09Q16A,Скатерть,Текстиль,5,19.33,0.0
DOC-20250906-5-1-09Q16A,Гель для стирки,Бытовая химия,1,6.65,0.0
DOC-20250906-5-1-09Q16A,Перчатки резиновые,Хозтовары,3,2.17,0.0
DOC-20250906-5-1-AX6KDD,Полотенце кухонное,Текстиль,4,2.01,0.0
DOC-20250906-5-1-AX6KDD,Гель для стирки,Бытовая химия,5,7.19,0.0
DOC-20250906-5-1-WBWNUH,Набор ножей,Посуда,5,22.08,0.0
DOC-20250906-5-1-WBWNUH,Набор ножей,Посуда,5,40.4,0.0
DOC-20250906-5-1-WBWNUH,Кондиционер для белья,Бытовая химия,4,4.64,2.4
DOC-20250906-5-1-WBWNUH,Набор ножей,Посуда,5,30.17,0.0
