doc_id,item,category,amount,price,discount
DOC-20250906-3-2-I6GAXL,Полотенце кухонное,Текстиль,1,2.78,0.0
DOC-20250906-3-2-1EM30V,Скатерть,Текстиль,3,9.34,0.0
DOC-20250906-3-2-1EM30V,Сковорода 24см,Посуда,1,14.01,0.0
DOC-20250906-3-2-1EM30V,Пакеты для мусора,Хозтовары,1,2.81,0.0
DOC-20250906-3-2-1EM30V,Перчатки резиновые,Хозтовары,2,3.45,0.0
DOC-20250906-3-2-1EM30V,Гель для стирки,Бытовая химия,5,4.6,0.0
DOC-20250906-3-2-KR1TFE,Набор ножей,Посуда,5,39.91,36.76
DOC-20250906-3-2-KR1TFE,Кастрюля 3л,Посуда,1,22.6,1.36
DOC-20250906-3-2-KR1TFE,Сковорода 24см,Посуда,5,24.05,9.02
DOC-20250906-3-2-KR1TFE,Полотенце кухонное,Текстиль,2,6.88,0.0
DOC-20250906-3-2-8C9G3R,Набор ножей,Посуда,2,49.0,0.0
DOC-20250906-3-2-8C9G3R,Набор ножей,Посуда,4,28.45,0.0
DOC-20250906-3-2-8C9G3R,Полотенце кухонное,Текстиль,1,3.45,0.0
DOC-20250906-3-2-8C9G3R,Салфетки,Текстиль,1,3.37,0.57
DOC-20250906-3-2-8C9G3R,Кастрюля 3л,Посуда,5,20.08,0.0
DOC-20250906-3-2-4KJEIT,Стиральный порошок,Бытовая химия,3,7.48,2.03
DOC-20250906-3-2-4KJEIT,Стиральный порошок,Бытовая химия,2,7.5,1.22
DOC-20250906-3-2-4KJEIT,Гель для стирки,Бытовая химия,3,4.01,0.0
DOC-20250906-3-2-8L85JE,Полотенце кухонное,Текстиль,1,4.27,0.0
DOC-20250906-3-2-8L85JE,Стиральный порошок,Бытовая химия,2,8.77,0.0
DOC-20250906-3-2-8L85JE,Полотенце кухонное,Текстиль,1,3.24,0.0
DOC-20250906-3-2-8L85JE,Губки для посуды,Хозтовары,4,1.03,0.37
DOC-20250906-3-2-8L85JE,Перчатки резиновые,Хозтовары,5,2.9,0.0
DOC-20250906-3-2-PLHW4O,Салфетки,Текстиль,4,3.92,0.0
DOC-20250906-3-2-PLHW4O,Кастрюля 3л,Посуда,2,11.87,0.0
DOC-20250906-3-2-PLHW4O,Кондиционер для белья,Бытовая химия,4,3.54,1.09
DOC-20250906-3-2-PLHW4O,Полотенце кухонное,Текстиль,2,2.15,0.74
DOC-20250906-3-2-YGFPQX,Гель для стирки,Бытовая химия,2,9.79,0.0
DOC-20250906-3-2-YGFPQX,Стиральный порошок,Бытовая химия,4,7.22,0.0
DOC-20250906-3-2-YGFPQX,Гель для стирки,Бытовая химия,1,10.61,0.0
DOC-20250906-3-2-YGFPQX,Гель для стирки,Бытовая химия,5,6.14,0.0
DOC-20250906-3-2-88D0MZ,Кондиционер для белья,Бытовая химия,5,5.14,4.43
DOC-20250906-3-2-88D0MZ,Полотенце кухонное,Текстиль,2,4.32,0.0
DOC-20250906-3-2-TJTABT,Набор ножей,Посуда,4,46.03,0.0
DOC-20250906-3-2-6APFXI,Перчатки резиновые,Хозтовары,1,3.65,0.0
DOC-20250906-3-2-6APFXI,Гель для стирки,Бытовая химия,3,5.8,0.0
DOC-20250906-3-2-6APFXI,Губки для посуды,Хозтовары,3,1.53,0.86
DOC-20250906-3-2-6APFXI,Стиральный порошок,Бытовая химия,2,7.23,0.0
DOC-20250906-3-2-MGP6YW,Скатерть,Текстиль,3,18.26,8.18
DOC-20250906-3-2-MGP6YW,Полотенце кухонное,Текстиль,1,7.68,1.38
DOC-20250906-3-2-MGP6YW,Кондиционер для белья,Бытовая химия,2,6.78,0.0
DOC-20250906-3-2-OZ2RCU,Кондиционер для белья,Бытовая химия,2,3.0,0.0
DOC-20250906-3-2-OZ2RCU,Сковорода 24см,Посуда,4,20.11,0.0
DOC-20250906-3-2-OZ2RCU,Пакеты для мусора,Хозтовары,5,3.92,1.96
DOC-20250906-3-2-2XIPRT,Набор ножей,Посуда,4,43.75,0.0
DOC-20250906-3-2-2XIPRT,Пакеты для мусора,Хозтовары,5,2.27,1.95
DOC-20250906-3-2-2XIPRT,Салфетки,Текстиль,2,3.81,0.0
DOC-20250906-3-2-2XIPRT,Салфетки,Текстиль,1,4.98,0.0
DOC-20250906-3-2-2XIPRT,Кастрюля 3л,Посуда,1,29.15,0.0
DOC-20250906-3-2-M453KF,Сковорода 24см,Посуда,2,17.58,0.0
DOC-20250906-3-2-M453KF,Кондиционер для белья,Бытовая химия,2,3.14,0.0
DOC-20250906-3-2-M453KF,Стиральный порошок,Бытовая химия,4,7.87,0.0
DOC-20250906-3-2-M453KF,Пакеты для мусора,Хозтовары,5,1.32,0.0
DOC-20250906-3-2-M453KF,Губки для посуды,Хозтовары,1,2.72,0.0
DOC-20250906-3-2-FIA3O1,Пакеты для мусора,Хозтовары,5,1.42,0.0
DOC-20250906-3-2-FIA3O1,Полотенце кухонное,Текстиль,3,5.29,0.0
DOC-20250906-3-2-FIA3O1,Перчатки резиновые,Хозтовары,3,3.09,0.0
DOC-20250906-3-2-FIA3O1,Стиральный порошок,Бытовая химия,1,9.17,0.0
DOC-20250906-3-2-GFOP8Q,Губки для посуды,Хозтовары,2,1.9,0.0
DOC-20250906-3-2-GFOP8Q,Кондиционер для белья,Бытовая химия,1,4.0,0.0
DOC-20250906-3-2-GFOP8Q,Кондиционер для белья,Бытовая химия,4,6.59,0.0
DOC-20250906-3-2-HG0U43,Кастрюля 3л,Посуда,4,16.26,4.86
DOC-20250906-3-2-HG0U43,Скатерть,Текстиль,2,15.05,0.0
DOC-20250906-3-2-HG0U43,Гель для стирки,Бытовая химия,5,4.62,2.32
DOC-20250906-3-2-HG0U43,Салфетки,Текстиль,5,2.13,0.0
DOC-20250906-3-2-HA6GH7,Полотенце кухонное,Текстиль,5,2.6,0.0
DOC-20250906-3-2-HA6GH7,Губки для посуды,Хозтовары,4,2.97,0.0
DOC-20250906-3-2-L7AMKO,Скатерть,Текстиль,3,16.53,7.71
DOC-20250906-3-2-L7AMKO,Гель для стирки,Бытовая химия,5,6.65,0.0
DOC-20250906-3-2-3FVNV4,Кондиционер для белья,Бытовая химия,4,3.33,0.0
DOC-20250906-3-2-3FVNV4,Перчатки резиновые,Хозтовары,2,1.28,0.44
DOC-20250906-3-2-3FVNV4,Перчатки резиновые,Хозтовары,2,1.42,0.36
DOC-20250906-3-2-9VS1QE,Скатерть,Текстиль,4,14.73,0.0
DOC-20250906-3-2-9VS1QE,Пакеты для мусора,Хозтовары,4,3.32,0.0
DOC-20250906-3-2-9VS1QE,Губки для посуды,Хозтовары,2,2.14,0.0
DOC-20250906-3-2-9DA1L5,Кастрюля 3л,Посуда,3,11.88,0.0
DOC-20250906-3-2-KCUMCZ,Полотенце кухонное,Текстиль,3,8.9,3.11
DOC-20250906-3-2-KCUMCZ,Кондиционер для белья,Бытовая химия,5,7.67,0.0
DOC-20250906-3-2-KCUMCZ,Скатерть,Текстиль,4,18.03,0.0
DOC-20250906-3-2-KCUMCZ,Губки для посуды,Хозтовары,2,2.82,0.0
DOC-20250906-3-2-SWLDOQ,Губки для посуды,Хозтовары,1,2.95,0.0
DOC-20250906-3-2-I3A4KF,Гель для стирки,Бытовая химия,4,5.78,0.0
DOC-20250906-3-2-I3A4KF,Скатерть,Текстиль,5,12.52,7.49
DOC-20250906-3-2-I3A4KF,Гель для стирки,Бытовая химия,1,5.44,1.02
DOC-20250906-3-2-I3A4KF,Сковорода 24см,Посуда,3,16.59,0.0
DOC-20250906-3-2-MVH0EQ,Кондиционер для белья,Бытовая химия,2,7.72,0.0
DOC-20250906-3-2-MVH0EQ,Скатерть,Текстиль,5,13.95,4.14
DOC-20250906-3-2-MVH0EQ,Скатерть,Текстиль,4,17.05,0.0
DOC-20250906-3-2-MVH0EQ,Салфетки,Текстиль,4,4.47,0.0
DOC-20250906-3-2-MVH0EQ,Перчатки резиновые,Хозтовары,2,1.53,0.0
DOC-20250906-3-2-OKZ5SY,Кондиционер для белья,Бытовая химия,1,7.07,0.81
DOC-20250906-3-2-OKZ5SY,Полотенце кухонное,Текстиль,3,3.15,1.16
DOC-20250906-3-2-OKZ5SY,Набор ножей,Посуда,2,39.11,9.04
DOC-20250906-3-2-6U3U6H,Губки для посуды,Хозтовары,3,1.12,0.0
DOC-20250906-3-2-6U3U6H,Кастрюля 3л,Посуда,4,28.68,7.69
DOC-20250906-3-2-6U3U6H,Перчатки резиновые,Хозтовары,5,2.22,0.0
DOC-20250906-3-2-6U3U6H,Кастрюля 3л,Посуда,2,28.87,0.0
DOC-20250906-3-2-6U3U6H,Перчатки резиновые,Хозтовары,1,3.91,0.0
DOC-20250906-3-2-0GZ1VH,Салфетки,Текстиль,5,4.89,2.58
DOC-20250906-3-2-0GZ1VH,Скатерть,Текстиль,3,6.23,0.0
DOC-20250906-3-2-5ZXQOM,Сковорода 24см,Посуда,3,24.03,0.0
DOC-20250906-3-2-5ZXQOM,Кондиционер для белья,Бытовая химия,3,5.02,0.0
DOC-20250906-3-2-5ZXQOM,Губки для посуды,Хозтовары,4,1.16,0.0
DOC-20250906-3-2-5ZXQOM,Перчатки резиновые,Хозтовары,4,3.07,0.0
DOC-20250906-3-2-5ZXQOM,Пакеты для мусора,Хозтовары,1,2.86,0.49
DOC-20250906-3-2-DXWOR1,Гель для стирки,Бытовая химия,5,9.07,0.0
DOC-20250906-3-2-DXWOR1,Стиральный порошок,Бытовая химия,4,7.67,0.0
DOC-20250906-3-2-DXWOR1,Кастрюля 3л,Посуда,1,21.03,0.0
DOC-20250906-3-2-DXWOR1,Кастрюля 3л,Посуда,3,29.01,16.28
DOC-20250906-3-2-DXWOR1,Сковорода 24см,Посуда,4,32.88,0.0
DOC-20250906-3-2-NIK5J4,Перчатки резиновые,Хозтовары,4,1.72,0.0
DOC-20250906-3-2-NIK5J4,Стиральный порошок,Бытовая химия,3,4.07,1.56
DOC-20250906-3-2-NIK5J4,Пакеты для мусора,Хозтовары,3,2.8,0.0
DOC-20250906-3-2-NIK5J4,Губки для посуды,Хозтовары,2,2.98,0.0
DOC-20250906-3-2-OWOB7P,Пакеты для мусора,Хозтовары,3,1.52,0.0
DOC-20250906-3-2-OWOB7P,Сковорода 24см,Посуда,2,17.31,0.0
DOC-20250906-3-2-OWOB7P,Перчатки резиновые,Хозтовары,4,2.73,1.57
DOC-20250906-3-2-OWOB7P,Полотенце кухонное,Текстиль,2,7.86,1.27
DOC-20250906-3-2-DPWVBZ,Губки для посуды,Хозтовары,2,1.64,0.48
DOC-20250906-3-2-1GXHG4,Полотенце кухонное,Текстиль,3,6.61,0.0
DOC-20250906-3-2-1GXHG4,Кондиционер для белья,Бытовая химия,5,5.95,1.98
DOC-20250906-3-2-1GXHG4,Губки для посуды,Хозтовары,2,1.07,0.0
DOC-20250906-3-2-1GXHG4,Кондиционер для белья,Бытовая химия,4,3.01,2.25
DOC-20250906-3-2-HD2ORW,Перчатки резиновые,Хозтовары,3,2.26,0.0
DOC-20250906-3-2-HD2ORW,Кастрюля 3л,Посуда,2,26.17,0.0
DOC-20250906-3-2-6XW4EM,Кастрюля 3л,Посуда,5,29.9,0.0
DOC-20250906-3-2-6XW4EM,Кондиционер для белья,Бытовая химия,3,5.37,1.27
DOC-20250906-3-2-6XW4EM,Стиральный порошок,Бытовая химия,5,6.75,0.0
DOC-20250906-3-2-F5EHLH,Полотенце кухонное,Текстиль,2,3.92,0.8
DOC-20250906-3-2-F5EHLH,Набор ножей,Посуда,4,37.82,0.0
DOC-20250906-3-2-RSOGGY,Сковорода 24см,Посуда,5,14.37,0.0
DOC-20250906-3-2-RSOGGY,Салфетки,Текстиль,4,4.82,0.0
DOC-20250906-3-2-RSOGGY,Кастрюля 3л,Посуда,3,18.47,7.95
DOC-20250906-3-2-VPUNWC,Стиральный порошок,Бытовая химия,3,9.71,0.0
DOC-20250906-3-2-VPUNWC,Полотенце кухонное,Текстиль,5,6.23,0.0
DOC-20250906-3-2-BGL2MC,Скатерть,Текстиль,3,8.03,0.0
DOC-20250906-3-2-BGL2MC,Скатерть,Текстиль,3,15.64,0.0
DOC-20250906-3-2-BGL2MC,Губки для посуды,Хозтовары,2,2.55,0.0
DOC-20250906-3-2-NVSDKV,Губки для посуды,Хозтовары,4,2.76,0.0
DOC-20250906-3-2-P3HBRB,Сковорода 24см,Посуда,4,14.74,0.0
DOC-20250906-3-2-P3HBRB,Скатерть,Текстиль,2,14.28,0.0
DOC-20250906-3-2-P3HBRB,Полотенце кухонное,Текстиль,5,2.12,1.98
DOC-20250906-3-2-K4O67B,Гель для стирки,Бытовая химия,4,7.76,0.0
DOC-20250906-3-2-J1OULW,Полотенце кухонное,Текстиль,4,6.88,0.0
DOC-20250906-3-2-J1OULW,Перчатки резиновые,Хозтовары,1,3.9,0.74
DOC-20250906-3-2-J1OULW,Гель для стирки,Бытовая химия,1,4.23,0.3
DOC-20250906-3-2-J1OULW,Скатерть,Текстиль,4,18.06,0.0
DOC-20250906-3-2-D033TA,Полотенце кухонное,Текстиль,1,8.18,0.0
DOC-20250906-3-2-8CLW3J,Кондиционер для белья,Бытовая химия,1,5.71,0.0
DOC-20250906-3-2-8CLW3J,Кондиционер для белья,Бытовая химия,4,6.64,0.0
DOC-20250906-3-2-YSIRRK,Салфетки,Текстиль,3,1.37,0.0
DOC-20250906-3-2-YSIRRK,Скатерть,Текстиль,2,13.82,0.0
DOC-20250906-3-2-YSIRRK,Пакеты для мусора,Хозтовары,1,3.57,0.0
DOC-20250906-3-2-YSIRRK,Кастрюля 3л,Посуда,1,11.21,0.0
DOC-20250906-3-2-QNRM31,Скатерть,Текстиль,3,16.65,0.0
DOC-20250906-3-2-QNRM31,Перчатки резиновые,Хозтовары,5,1.46,0.0
DOC-20250906-3-2-QNRM31,Кондиционер для белья,Бытовая химия,3,3.7,0.0
DOC-20250906-3-2-QNRM31,Кастрюля 3л,Посуда,5,27.36,0.0
DOC-20250906-3-2-QNRM31,Сковорода 24см,Посуда,3,16.32,0.0
DOC-20250906-3-2-Y8UDQD,Салфетки,Текстиль,4,1.07,0.0
DOC-20250906-3-2-BXQJ7D,Салфетки,Текстиль,5,1.6,0.0
DOC-20250906-3-2-BXQJ7D,Скатерть,Текстиль,3,6.74,0.0
DOC-20250906-3-2-BXQJ7D,Стиральный порошок,Бытовая химия,4,7.54,0.0
DOC-20250906-3-2-BXQJ7D,Салфетки,Текстиль,5,2.61,0.0
DOC-20250906-3-2-VSDBID,Стиральный порошок,Бытовая химия,5,9.27,0.0
DOC-20250906-3-2-CDIWZO,Салфетки,Текстиль,3,3.94,0.0
DOC-20250906-3-2-GHWZKA,Набор ножей,Посуда,5,46.77,0.0
DOC-20250906-3-2-GHWZKA,Полотенце кухонное,Текстиль,2,7.97,0.0
DOC-20250906-3-2-YFLQ8X,Скатерть,Текстиль,3,6.29,1.43
DOC-20250906-3-2-YFLQ8X,Стиральный порошок,Бытовая химия,4,7.16,0.0
DOC-20250906-3-2-YFLQ8X,Кастрюля 3л,Посуда,4,27.46,0.0
DOC-20250906-3-2-YFLQ8X,Стиральный порошок,Бытовая химия,3,6.97,2.69
DOC-20250906-3-2-GFDK0Q,Набор ножей,Посуда,4,24.01,0.0
DOC-20250906-3-2-GFDK0Q,Кастрюля 3л,Посуда,3,10.27,0.0
DOC-20250906-3-2-GFDK0Q,Скатерть,Текстиль,5,18.48,0.0
DOC-20250906-3-2-JSXFOH,Скатерть,Текстиль,2,12.97,0.0
DOC-20250906-3-2-JSXFOH,Пакеты для мусора,Хозтовары,3,3.92,0.0
DOC-20250906-3-2-D7NDJW,Кастрюля 3л,Посуда,5,29.75,0.0
DOC-20250906-3-2-D7NDJW,Перчатки резиновые,Хозтовары,3,2.05,0.0
DOC-20250906-3-2-D7NDJW,Сковорода 24см,Посуда,3,33.74,0.0
DOC-20250906-3-2-D7NDJW,Стиральный порошок,Бытовая химия,3,7.06,1.45
DOC-20250906-3-2-D7NDJW,Кастрюля 3л,Посуда,3,21.33,0.0
DOC-20250906-3-2-8RYQF8,Набор ножей,Посуда,3,38.25,0.0
DOC-20250906-3-2-8RYQF8,Гель для стирки,Бытовая химия,1,10.4,0.0
DOC-20250906-3-2-8RYQF8,Салфетки,Текстиль,5,2.13,0.0
DOC-20250906-3-2-8RYQF8,Кастрюля 3л,Посуда,4,16.12,0.0
DOC-20250906-3-2-8RYQF8,Стиральный порошок,Бытовая химия,2,3.35,0.0
DOC-20250906-3-2-K4X1FD,Кондиционер для белья,Бытовая химия,2,7.98,0.0
DOC-20250906-3-2-K4X1FD,Гель для стирки,Бытовая химия,1,6.33,0.0
DOC-20250906-3-2-K4X1FD,Скатерть,Текстиль,4,9.48,0.0
DOC-20250906-3-2-8DJKLU,Губки для посуды,Хозтовары,2,1.11,0.0
DOC-20250906-3-2-8DJKLU,Сковорода 24см,Посуда,3,24.75,0.0
DOC-20250906-3-2-8DJKLU,Полотенце кухонное,Текстиль,4,5.97,0.0
DOC-20250906-3-2-N5PEPL,Кастрюля 3л,Посуда,4,17.08,0.0
DOC-20250906-3-2-N5PEPL,Сковорода 24см,Посуда,5,22.61,0.0
DOC-20250906-3-2-N5PEPL,Сковорода 24см,Посуда,2,14.03,0.0
DOC-20250906-3-2-KISETU,Стиральный порошок,Бытовая химия,4,8.29,0.0
DOC-20250906-3-2-KISETU,Перчатки резиновые,Хозтовары,5,1.02,0.0
DOC-20250906-3-2-KISETU,Стиральный порошок,Бытовая химия,3,3.59,1.59
DOC-20250906-3-2-MDKRLC,Перчатки резиновые,Хозтовары,1,2.53,0.0
DOC-20250906-3-2-MDKRLC,Набор ножей,Посуда,4,20.05,0.0
DOC-20250906-3-2-MDKRLC,Перчатки резиновые,Хозтовары,2,2.92,0.0
DOC-20250906-3-2-MDKRLC,Полотенце кухонное,Текстиль,1,7.03,1.01
DOC-20250906-3-2-MDKRLC,Салфетки,Текстиль,1,1.46,0.0
DOC-20250906-3-2-5SIDAS,Стиральный порошок,Бытовая химия,3,9.48,0.0
DOC-20250906-3-2-5SIDAS,Кондиционер для белья,Бытовая химия,5,7.01,0.0
DOC-20250906-3-2-5SIDAS,Губки для посуды,Хозтовары,5,2.3,0.0
DOC-20250906-3-2-5SIDAS,Кондиционер для белья,Бытовая химия,2,6.0,0.0
DOC-20250906-3-2-0ISZHR,Перчатки резиновые,Хозтовары,5,1.3,0.0
DOC-20250906-3-2-0ISZHR,Перчатки резиновые,Хозтовары,4,1.83,0.0
DOC-20250906-3-2-0ISZHR,Гель для стирки,Бытовая химия,4,7.71,0.0
DOC-20250906-3-2-KEOUBX,Кастрюля 3л,Посуда,3,10.85,3.91
DOC-20250906-3-2-KEOUBX,Пакеты для мусора,Хозтовары,1,2.38,0.25
DOC-20250906-3-2-KEOUBX,Набор ножей,Посуда,5,22.38,0.0
DOC-20250906-3-2-KEOUBX,Гель для стирки,Бытовая химия,2,5.4,0.0
DOC-20250906-3-2-KEOUBX,Пакеты для мусора,Хозтовары,4,2.69,0.0
DOC-20250906-3-2-2K1KO6,Сковорода 24см,Посуда,5,34.14,0.0
DOC-20250906-3-2-2K1KO6,Губки для посуды,Хозтовары,5,2.36,1.52
DOC-20250906-3-2-2K1KO6,Кондиционер для белья,Бытовая химия,5,6.34,3.24
DOC-20250906-3-2-2K1KO6,Губки для посуды,Хозтовары,1,2.63,0.0
DOC-20250906-3-2-4FDD7R,Пакеты для мусора,Хозтовары,1,3.39,0.26
DOC-20250906-3-2-4FDD7R,Сковорода 24см,Посуда,4,29.38,6.97
DOC-20250906-3-2-JB0PNW,Кондиционер для белья,Бытовая химия,4,4.27,0.0
DOC-20250906-3-2-9UHJPK,Пакеты для мусора,Хозтовары,5,1.49,0.59
DOC-20250906-3-2-9UHJPK,Губки для посуды,Хозтовары,1,0.85,0.0
DOC-20250906-3-2-36MOTC,Перчатки резиновые,Хозтовары,5,3.19,0.0
DOC-20250906-3-2-36MOTC,Салфетки,Текстиль,4,3.28,0.0
DOC-20250906-3-2-M642PW,Губки для посуды,Хозтовары,5,0.97,0.0
DOC-20250906-3-2-EIVLI7,Сковорода 24см,Посуда,1,28.18,2.08
DOC-20250906-3-2-EIVLI7,Полотенце кухонное,Текстиль,5,2.52,0.0
DOC-20250906-3-2-EIVLI7,Набор ножей,Посуда,5,47.61,0.0
DOC-20250906-3-2-WT6U79,Стиральный порошок,Бытовая химия,3,5.37,0.0
DOC-20250906-3-2-5CH3L1,Салфетки,Текстиль,5,2.97,2.31
DOC-20250906-3-2-1B98VW,Набор ножей,Посуда,2,31.76,0.0
DOC-20250906-3-2-BBSXPK,Стиральный порошок,Бытовая химия,1,9.52,1.63
DOC-20250906-3-2-BBSXPK,Набор ножей,Посуда,4,36.28,0.0
DOC-20250906-3-2-0TB1ZP,Набор ножей,Посуда,4,19.82,0.0
DOC-20250906-3-2-0TB1ZP,Губки для посуды,Хозтовары,3,2.96,0.0
DOC-20250906-3-2-0TB1ZP,Скатерть,Текстиль,1,12.11,0.0
DOC-20250906-3-2-0TB1ZP,Гель для стирки,Бытовая химия,2,8.71,0.0
DOC-20250906-3-2-13TB25,Стиральный порошок,Бытовая химия,2,3.54,0.0
DOC-20250906-3-2-13TB25,Полотенце кухонное,Текстиль,3,2.31,0.0
DOC-20250906-3-2-69EOXX,Полотенце кухонное,Текстиль,2,8.57,0.0
DOC-20250906-3-2-0M6HZ7,Полотенце кухонное,Текстиль,2,8.08,0.0
DOC-20250906-3-2-0M6HZ7,Полотенце кухонное,Текстиль,5,4.23,0.0
DOC-20250906-3-2-0M6HZ7,Стиральный порошок,Бытовая химия,4,5.43,0.0
DOC-20250906-3-2-0M6HZ7,Губки для посуды,Хозтовары,1,1.87,0.0
DOC-20250906-3-2-0M6HZ7,Кондиционер для белья,Бытовая химия,5,7.13,0.0
DOC-20250906-3-2-0HN3F9,Перчатки резиновые,Хозтовары,1,3.29,0.0
DOC-20250906-3-2-0HN3F9,Стиральный порошок,Бытовая химия,5,4.89,0.0
DOC-20250906-3-2-0HN3F9,Гель для стирки,Бытовая химия,5,4.48,0.0
DOC-20250906-3-2-0HN3F9,Стиральный порошок,Бытовая химия,4,9.04,0.0
DOC-20250906-3-2-INXTXB,Стиральный порошок,Бытовая химия,3,9.37,5.23
DOC-20250906-3-2-INXTXB,Губки для посуды,Хозтовары,1,1.28,0.0
DOC-20250906-3-2-INXTXB,Губки для посуды,Хозтовары,4,1.75,1.32
DOC-20250906-3-2-13T87K,Кастрюля 3л,Посуда,5,18.48,8.22
DOC-20250906-3-2-13T87K,Сковорода 24см,Посуда,2,22.75,0.0
DOC-20250906-3-2-13T87K,Стиральный порошок,Бытовая химия,3,4.96,0.0
DOC-20250906-3-2-13T87K,Салфетки,Текстиль,3,4.09,0.0
DOC-20250906-3-2-13T87K,Сковорода 24см,Посуда,3,12.89,0.0
DOC-20250906-3-2-X23VEU,Полотенце кухонное,Текстиль,4,7.93,0.0
DOC-20250906-3-2-X23VEU,Кастрюля 3л,Посуда,1,10.18,1.24
DOC-20250906-3-2-X23VEU,Набор ножей,Посуда,1,22.62,0.0
DOC-20250906-3-2-C6T8PJ,Полотенце кухонное,Текстиль,2,8.08,0.0
DOC-20250906-3-2-C6T8PJ,Кондиционер для белья,Бытовая химия,5,3.31,0.0
DOC-20250906-3-2-C6T8PJ,Салфетки,Текстиль,1,1.46,0.0
DOC-20250906-3-2-SPLTI8,Полотенце кухонное,Текстиль,3,2.11,0.0
DOC-20250906-3-2-SPLTI8,Стиральный порошок,Бытовая химия,3,7.2,0.0
DOC-20250906-3-2-SPLTI8,Набор ножей,Посуда,5,30.53,0.0
DOC-20250906-3-2-HU3YCP,Кондиционер для белья,Бытовая химия,5,2.64,1.32
DOC-20250906-3-2-HU3YCP,Сковорода 24см,Посуда,3,32.64,0.0
DOC-20250906-3-2-HU3YCP,Полотенце кухонное,Текстиль,2,6.35,0.0
DOC-20250906-3-2-KFVDHL,Губки для посуды,Хозтовары,2,2.37,0.0
DOC-20250906-3-2-KFVDHL,Губки для посуды,Хозтовары,2,0.87,0.0
DOC-20250906-3-2-KFVDHL,Перчатки резиновые,Хозтовары,1,1.24,0.25
DOC-20250906-3-2-KFVDHL,Губки для посуды,Хозтовары,5,1.91,0.0
DOC-20250906-3-2-KFVDHL,Пакеты для мусора,Хозтовары,1,2.25,0.29
DOC-20250906-3-2-BRSPJ4,Салфетки,Текстиль,3,2.31,0.0
DOC-20250906-3-2-BRSPJ4,Скатерть,Текстиль,1,16.47,0.0
DOC-20250906-3-2-BRSPJ4,Кастрюля 3л,Посуда,4,24.66,0.0
DOC-20250906-3-2-MS6XVQ,Салфетки,Текстиль,2,3.28,0.57
DOC-20250906-3-2-MS6XVQ,Сковорода 24см,Посуда,2,27.5,0.0
DOC-20250906-3-2-MS6XVQ,Полотенце кухонное,Текстиль,1,4.39,0.0
DOC-20250906-3-2-MS6XVQ,Сковорода 24см,Посуда,2,23.62,0.0
DOC-20250906-3-2-W165AE,Набор ножей,Посуда,4,39.9,0.0
DOC-20250906-3-2-W165AE,Кондиционер для белья,Бытовая химия,4,7.28,0.0
DOC-20250906-3-2-W165AE,Кондиционер для белья,Бытовая химия,2,7.94,0.0
DOC-20250906-3-2-TNPEZI,Гель для стирки,Бытовая химия,3,6.69,0.0
DOC-20250906-3-2-TNPEZI,Губки для посуды,Хозтовары,1,1.04,0.0
DOC-20250906-3-2-TNPEZI,Скатерть,Текстиль,4,19.3,0.0
DOC-20250906-3-2-0P1Z00,Набор ножей,Посуда,1,17.93,0.0
