doc_id,item,category,amount,price,discount
DOC-20250906-4-2-CRV68J,Сковорода 24см,Посуда,3,29.88,0.0
DOC-20250906-4-2-CRV68J,Скатерть,Текстиль,1,17.87,0.0
DOC-20250906-4-2-CRV68J,Салфетки,Текстиль,3,3.53,0.0
DOC-20250906-4-2-CRV68J,Губки для посуды,Хозтовары,2,1.86,0.72
DOC-20250906-4-2-RL5H3G,Губки для посуды,Хозтовары,1,1.06,0.0
DOC-20250906-4-2-RL5H3G,Салфетки,Текстиль,5,3.09,0.0
DOC-20250906-4-2-RL5H3G,Сковорода 24см,Посуда,1,21.73,0.0
DOC-20250906-4-2-RL5H3G,Салфетки,Текстиль,1,1.58,0.0
DOC-20250906-4-2-RL5H3G,Перчатки резиновые,Хозтовары,1,3.29,0.0
DOC-20250906-4-2-19QNFP,Гель для стирки,Бытовая химия,4,11.5,0.0
DOC-20250906-4-2-19QNFP,Пакеты для мусора,Хозтовары,3,2.82,0.0
DOC-20250906-4-2-19QNFP,Кондиционер для белья,Бытовая химия,1,4.28,0.0
DOC-20250906-4-2-5TNLZT,Перчатки резиновые,Хозтовары,2,1.97,0.0
DOC-20250906-4-2-5TNLZT,Стиральный порошок,Бытовая химия,3,7.51,0.0
DOC-20250906-4-2-5TNLZT,Губки для посуды,Хозтовары,5,0.89,0.0
DOC-20250906-4-2-5TNLZT,Пакеты для мусора,Хозтовары,4,3.14,0.0
DOC-20250906-4-2-CFS7I1,Скатерть,Текстиль,3,7.14,2.65
DOC-20250906-4-2-CFS7I1,Набор ножей,Посуда,4,17.18,0.0
DOC-20250906-4-2-CFS7I1,Сковорода 24см,Посуда,5,27.98,24.08
DOC-20250906-4-2-QE6JIX,Стиральный порошок,Бытовая химия,2,3.37,0.0
DOC-20250906-4-2-QE6JIX,Стиральный порошок,Бытовая химия,2,4.53,1.75
DOC-20250906-4-2-QE6JIX,Кондиционер для белья,Бытовая химия,3,5.25,0.0
DOC-20250906-4-2-QE6JIX,Перчатки резиновые,Хозтовары,1,3.01,0.0
DOC-20250906-4-2-QE6JIX,Полотенце кухонное,Текстиль,4,5.45,0.0
DOC-20250906-4-2-BVHUAZ,Скатерть,Текстиль,2,13.13,0.0
DOC-20250906-4-2-BVHUAZ,Кондиционер для белья,Бытовая химия,5,5.45,0.0
DOC-20250906-4-2-BVHUAZ,Набор ножей,Посуда,4,28.1,0.0
DOC-20250906-4-2-BVHUAZ,Салфетки,Текстиль,3,4.02,0.0
DOC-20250906-4-2-BVHUAZ,Скатерть,Текстиль,4,18.57,0.0
DOC-20250906-4-2-KBVXSO,Гель для стирки,Бытовая химия,1,4.33,0.0
DOC-20250906-4-2-KBVXSO,Салфетки,Текстиль,5,1.8,0.0
DOC-20250906-4-2-KYHVKQ,Губки для посуды,Хозтовары,3,2.76,0.0
DOC-20250906-4-2-KYHVKQ,Стиральный порошок,Бытовая химия,2,5.17,1.85
DOC-20250906-4-2-H8NL9V,Кастрюля 3л,Посуда,5,19.6,0.0
DOC-20250906-4-2-H8NL9V,Перчатки резиновые,Хозтовары,2,3.57,0.0
DOC-20250906-4-2-DABBAJ,Полотенце кухонное,Текстиль,5,5.12,1.65
DOC-20250906-4-2-NX80NK,Полотенце кухонное,Текстиль,1,7.39,0.0
DOC-20250906-4-2-J752H7,Кастрюля 3л,Посуда,1,13.49,0.0
DOC-20250906-4-2-I5UUJZ,Гель для стирки,Бытовая химия,2,9.85,0.0
DOC-20250906-4-2-I5UUJZ,Сковорода 24см,Посуда,1,27.59,0.0
DOC-20250906-4-2-I5UUJZ,Сковорода 24см,Посуда,4,31.1,0.0
DOC-20250906-4-2-I5UUJZ,Стиральный порошок,Бытовая химия,1,7.04,0.0
DOC-20250906-4-2-85ZZHJ,Салфетки,Текстиль,4,1.94,1.55
DOC-20250906-4-2-85ZZHJ,Стиральный порошок,Бытовая химия,4,9.11,0.0
DOC-20250906-4-2-85ZZHJ,Пакеты для мусора,Хозтовары,2,2.47,0.0
DOC-20250906-4-2-0KDN3T,Перчатки резиновые,Хозтовары,5,3.71,0.0
DOC-20250906-4-2-0KDN3T,Скатерть,Текстиль,3,16.29,0.0
DOC-20250906-4-2-0KDN3T,Губки для посуды,Хозтовары,4,1.68,1.11
DOC-20250906-4-2-FY6YO8,Губки для посуды,Хозтовары,2,1.36,0.0
DOC-20250906-4-2-MQ15FB,Перчатки резиновые,Хозтовары,3,1.44,0.0
DOC-20250906-4-2-MQ15FB,Пакеты для мусора,Хозтовары,5,1.48,0.0
DOC-20250906-4-2-MQ15FB,Салфетки,Текстиль,4,4.3,0.0
DOC-20250906-4-2-MQ15FB,Сковорода 24см,Посуда,5,32.26,0.0
DOC-20250906-4-2-MQ15FB,Набор ножей,Посуда,1,18.63,0.0
DOC-20250906-4-2-T70Y2R,Пакеты для мусора,Хозтовары,3,3.51,0.0
DOC-20250906-4-2-T70Y2R,Сковорода 24см,Посуда,4,24.03,0.0
DOC-20250906-4-2-T70Y2R,Скатерть,Текстиль,1,16.5,0.0
DOC-20250906-4-2-XFY1Z6,Гель для стирки,Бытовая химия,1,7.96,0.0
DOC-20250906-4-2-XFY1Z6,Полотенце кухонное,Текстиль,4,3.69,0.0
DOC-20250906-4-2-XFY1Z6,Салфетки,Текстиль,1,3.17,0.25
DOC-20250906-4-2-XFY1Z6,Стиральный порошок,Бытовая химия,1,3.22,0.0
DOC-20250906-4-2-XFY1Z6,Перчатки резиновые,Хозтовары,3,1.21,0.0
DOC-20250906-4-2-E8XAVM,Салфетки,Текстиль,5,2.22,0.0
DOC-20250906-4-2-E8XAVM,Кастрюля 3л,Посуда,5,22.7,0.0
DOC-20250906-4-2-E8XAVM,Кастрюля 3л,Посуда,4,29.54,0.0
DOC-20250906-4-2-BZ5NTD,Губки для посуды,Хозтовары,4,2.74,1.17
DOC-20250906-4-2-BZ5NTD,Кастрюля 3л,Посуда,1,25.18,0.0
DOC-20250906-4-2-BZ5NTD,Набор ножей,Посуда,2,18.22,0.0
DOC-20250906-4-2-BZ5NTD,Пакеты для мусора,Хозтовары,1,2.89,0.0
DOC-20250906-4-2-BZ5NTD,Пакеты для мусора,Хозтовары,5,2.01,0.55
DOC-20250906-4-2-L14HOA,Губки для посуды,Хозтовары,1,2.7,0.31
DOC-20250906-4-2-L14HOA,Набор ножей,Посуда,3,21.34,0.0
DOC-20250906-4-2-N7XBVZ,Кондиционер для белья,Бытовая химия,3,7.46,1.25
DOC-20250906-4-2-N7XBVZ,Губки для посуды,Хозтовары,1,1.53,0.0
DOC-20250906-4-2-N7XBVZ,Гель для стирки,Бытовая химия,4,5.59,0.0
DOC-20250906-4-2-N7XBVZ,Сковорода 24см,Посуда,2,29.84,3.38
DOC-20250906-4-2-GMY4IQ,Гель для стирки,Бытовая химия,2,5.32,0.0
DOC-20250906-4-2-8UPNZA,Пакеты для мусора,Хозтовары,5,2.1,0.0
DOC-20250906-4-2-8UPNZA,Кастрюля 3л,Посуда,4,10.67,0.0
DOC-20250906-4-2-8UPNZA,Сковорода 24см,Посуда,1,13.54,0.0
DOC-20250906-4-2-8UPNZA,Перчатки резиновые,Хозтовары,4,2.07,0.0
DOC-20250906-4-2-8UPNZA,Салфетки,Текстиль,2,4.63,0.0
DOC-20250906-4-2-FUXQ9N,Кастрюля 3л,Посуда,2,11.34,0.0
DOC-20250906-4-2-FUXQ9N,Гель для стирки,Бытовая химия,2,8.48,0.0
DOC-20250906-4-2-FUXQ9N,Полотенце кухонное,Текстиль,4,2.93,0.0
DOC-20250906-4-2-C2EXVA,Скатерть,Текстиль,4,18.89,5.92
DOC-20250906-4-2-C2EXVA,Кастрюля 3л,Посуда,2,19.57,0.0
DOC-20250906-4-2-NWT2FE,Кондиционер для белья,Бытовая химия,1,7.24,0.0
DOC-20250906-4-2-NWT2FE,Гель для стирки,Бытовая химия,2,8.53,0.0
DOC-20250906-4-2-NWT2FE,Сковорода 24см,Посуда,3,31.31,16.36
DOC-20250906-4-2-NWT2FE,Сковорода 24см,Посуда,4,13.37,0.0
DOC-20250906-4-2-NWT2FE,Скатерть,Текстиль,1,16.93,0.0
DOC-20250906-4-2-0NQ4I6,Губки для посуды,Хозтовары,5,2.89,2.12
DOC-20250906-4-2-0NQ4I6,Перчатки резиновые,Хозтовары,5,1.47,0.0
DOC-20250906-4-2-0NQ4I6,Кастрюля 3л,Посуда,4,25.46,0.0
DOC-20250906-4-2-0NQ4I6,Сковорода 24см,Посуда,1,13.53,0.0
DOC-20250906-4-2-11BJKX,Полотенце кухонное,Текстиль,5,7.85,0.0
DOC-20250906-4-2-11BJKX,Полотенце кухонное,Текстиль,4,7.99,0.0
DOC-20250906-4-2-11BJKX,Сковорода 24см,Посуда,5,29.42,0.0
DOC-20250906-4-2-7VXUQD,Скатерть,Текстиль,5,13.46,0.0
DOC-20250906-4-2-7VXUQD,Полотенце кухонное,Текстиль,3,6.4,2.67
DOC-20250906-4-2-7VXUQD,Салфетки,Текстиль,3,2.25,0.91
DOC-20250906-4-2-7VXUQD,Скатерть,Текстиль,2,19.61,5.01
DOC-20250906-4-2-OJPX16,Пакеты для мусора,Хозтовары,3,1.89,0.0
DOC-20250906-4-2-OJPX16,Набор ножей,Посуда,4,26.24,0.0
DOC-20250906-4-2-G05WH2,Кондиционер для белья,Бытовая химия,4,7.38,0.0
DOC-20250906-4-2-G05WH2,Сковорода 24см,Посуда,3,23.14,8.25
DOC-20250906-4-2-G05WH2,Скатерть,Текстиль,5,8.05,0.0
DOC-20250906-4-2-ENTOC3,Кастрюля 3л,Посуда,5,19.1,0.0
DOC-20250906-4-2-ENTOC3,Полотенце кухонное,Текстиль,4,5.58,0.0
DOC-20250906-4-2-ENTOC3,Стиральный порошок,Бытовая химия,4,9.87,0.0
DOC-20250906-4-2-RNEGN2,Стиральный порошок,Бытовая химия,3,8.93,0.0
DOC-20250906-4-2-TED0PB,Стиральный порошок,Бытовая химия,3,3.07,1.45
DOC-20250906-4-2-TED0PB,Полотенце кухонное,Текстиль,2,5.01,0.0
DOC-20250906-4-2-TED0PB,Губки для посуды,Хозтовары,3,2.06,0.64
DOC-20250906-4-2-TED0PB,Салфетки,Текстиль,5,1.61,0.0
DOC-20250906-4-2-TED0PB,Салфетки,Текстиль,4,1.69,0.0
DOC-20250906-4-2-W8D09J,Гель для стирки,Бытовая химия,4,4.77,0.0
DOC-20250906-4-2-W8D09J,Кастрюля 3л,Посуда,2,22.19,4.08
DOC-20250906-4-2-W8D09J,Стиральный порошок,Бытовая химия,3,4.67,0.0
DOC-20250906-4-2-W8D09J,Губки для посуды,Хозтовары,4,2.67,0.0
DOC-20250906-4-2-DCZP0N,Сковорода 24см,Посуда,3,12.53,0.0
DOC-20250906-4-2-DCZP0N,Перчатки резиновые,Хозтовары,5,2.47,0.0
DOC-20250906-4-2-DCZP0N,Стиральный порошок,Бытовая химия,5,6.49,0.0
DOC-20250906-4-2-DCZP0N,Кастрюля 3л,Посуда,3,22.13,0.0
DOC-20250906-4-2-DCZP0N,Гель для стирки,Бытовая химия,4,8.81,0.0
DOC-20250906-4-2-OHMJZ6,Губки для посуды,Хозтовары,1,2.73,0.0
DOC-20250906-4-2-OHMJZ6,Губки для посуды,Хозтовары,1,1.34,0.0
DOC-20250906-4-2-OHMJZ6,Стиральный порошок,Бытовая химия,3,5.72,0.0
DOC-20250906-4-2-OHMJZ6,Стиральный порошок,Бытовая химия,4,6.44,1.63
DOC-20250906-4-2-JIN9RG,Перчатки резиновые,Хозтовары,5,2.55,2.26
DOC-20250906-4-2-JIN9RG,Сковорода 24см,Посуда,2,20.39,0.0
DOC-20250906-4-2-JIN9RG,Кондиционер для белья,Бытовая химия,5,3.01,0.0
DOC-20250906-4-2-JIN9RG,Гель для стирки,Бытовая химия,3,8.2,0.0
DOC-20250906-4-2-JIN9RG,Полотенце кухонное,Текстиль,4,2.99,0.0
DOC-20250906-4-2-6ILSID,Губки для посуды,Хозтовары,2,2.24,0.0
DOC-20250906-4-2-QPGA8V,Гель для стирки,Бытовая химия,3,10.18,2.35
DOC-20250906-4-2-EQ10F7,Стиральный порошок,Бытовая химия,2,5.28,1.34
DOC-20250906-4-2-EQ10F7,Стиральный порошок,Бытовая химия,1,6.51,0.0
DOC-20250906-4-2-GQ4IVN,Кастрюля 3л,Посуда,2,14.92,0.0
DOC-20250906-4-2-GQ4IVN,Пакеты для мусора,Хозтовары,5,1.74,0.52
DOC-20250906-4-2-GQ4IVN,Сковорода 24см,Посуда,3,15.13,0.0
DOC-20250906-4-2-2YOTOS,Скатерть,Текстиль,5,17.01,0.0
DOC-20250906-4-2-2YOTOS,Пакеты для мусора,Хозтовары,3,2.22,0.0
DOC-20250906-4-2-2YOTOS,Сковорода 24см,Посуда,4,15.84,0.0
DOC-20250906-4-2-2YOTOS,Стиральный порошок,Бытовая химия,5,4.45,3.92
DOC-20250906-4-2-2YOTOS,Гель для стирки,Бытовая химия,4,8.84,0.0
DOC-20250906-4-2-KAR1H1,Кастрюля 3л,Посуда,2,27.3,0.0
DOC-20250906-4-2-KAR1H1,Полотенце кухонное,Текстиль,2,4.77,0.0
DOC-20250906-4-2-IPRQQ5,Кондиционер для белья,Бытовая химия,1,4.79,0.0
DOC-20250906-4-2-IPRQQ5,Кондиционер для белья,Бытовая химия,1,7.43,0.0
DOC-20250906-4-2-IPRQQ5,Стиральный порошок,Бытовая химия,4,5.45,3.94
DOC-20250906-4-2-IPRQQ5,Гель для стирки,Бытовая химия,3,8.79,3.5
DOC-20250906-4-2-B94CLL,Кондиционер для белья,Бытовая химия,1,2.56,0.0
DOC-20250906-4-2-B94CLL,Пакеты для мусора,Хозтовары,1,2.68,0.0
DOC-20250906-4-2-B94CLL,Салфетки,Текстиль,3,3.52,0.0
DOC-20250906-4-2-B94CLL,Сковорода 24см,Посуда,5,19.68,0.0
DOC-20250906-4-2-B94CLL,Губки для посуды,Хозтовары,3,1.52,0.0
DOC-20250906-4-2-SEPR1B,Пакеты для мусора,Хозтовары,5,3.25,0.0
DOC-20250906-4-2-SEPR1B,Кондиционер для белья,Бытовая химия,4,7.63,0.0
DOC-20250906-4-2-SEPR1B,Пакеты для мусора,Хозтовары,3,2.32,0.0
DOC-20250906-4-2-SEPR1B,Салфетки,Текстиль,4,1.37,0.0
DOC-20250906-4-2-SEPR1B,Салфетки,Текстиль,3,1.17,0.0
DOC-20250906-4-2-EPG25P,Полотенце кухонное,Текстиль,2,8.93,0.0
DOC-20250906-4-2-EPG25P,Гель для стирки,Бытовая химия,1,5.31,0.0
DOC-20250906-4-2-EPG25P,Кастрюля 3л,Посуда,2,25.74,0.0
DOC-20250906-4-2-EPG25P,Кондиционер для белья,Бытовая химия,4,7.59,0.0
DOC-20250906-4-2-EPG25P,Перчатки резиновые,Хозтовары,3,2.38,0.0
DOC-20250906-4-2-948JU6,Перчатки резиновые,Хозтовары,5,2.99,0.0
DOC-20250906-4-2-948JU6,Перчатки резиновые,Хозтовары,5,3.51,0.0
DOC-20250906-4-2-948JU6,Полотенце кухонное,Текстиль,2,7.64,0.0
DOC-20250906-4-2-ARLSR0,Стиральный порошок,Бытовая химия,3,9.66,2.57
DOC-20250906-4-2-ARLSR0,Кондиционер для белья,Бытовая химия,2,5.55,0.97
DOC-20250906-4-2-ARLSR0,Кондиционер для белья,Бытовая химия,5,7.59,0.0
DOC-20250906-4-2-ARLSR0,Сковорода 24см,Посуда,4,29.08,0.0
DOC-20250906-4-2-KIW8X1,Сковорода 24см,Посуда,4,21.34,0.0
DOC-20250906-4-2-RB7EI5,Сковорода 24см,Посуда,4,25.53,0.0
DOC-20250906-4-2-RB7EI5,Салфетки,Текстиль,5,2.15,1.08
DOC-20250906-4-2-RB7EI5,Губки для посуды,Хозтовары,4,1.52,0.4
DOC-20250906-4-2-RB7EI5,Гель для стирки,Бытовая химия,1,10.37,0.0
DOC-20250906-4-2-P672ZF,Стиральный порошок,Бытовая химия,1,6.3,0.0
DOC-20250906-4-2-9NY3MU,Кондиционер для белья,Бытовая химия,3,7.41,0.0
DOC-20250906-4-2-9CBA72,Кастрюля 3л,Посуда,5,12.15,0.0
DOC-20250906-4-2-9CBA72,Набор ножей,Посуда,5,17.51,0.0
DOC-20250906-4-2-9CBA72,Гель для стирки,Бытовая химия,3,7.7,0.0
DOC-20250906-4-2-9CBA72,Пакеты для мусора,Хозтовары,4,2.54,0.0
DOC-20250906-4-2-YB4XZ3,Набор ножей,Посуда,4,25.72,0.0
DOC-20250906-4-2-YB4XZ3,Салфетки,Текстиль,3,4.18,0.0
DOC-20250906-4-2-YB4XZ3,Салфетки,Текстиль,2,1.96,0.0
DOC-20250906-4-2-BC5F9E,Полотенце кухонное,Текстиль,3,7.39,0.0
DOC-20250906-4-2-ZPEX7T,Полотенце кухонное,Текстиль,2,8.56,2.54
DOC-20250906-4-2-ZPEX7T,Скатерть,Текстиль,2,8.19,0.0
DOC-20250906-4-2-ZPEX7T,Стиральный порошок,Бытовая химия,3,3.22,0.0
DOC-20250906-4-2-ZPEX7T,Кастрюля 3л,Посуда,4,19.27,13.83
DOC-20250906-4-2-ZPEX7T,Кастрюля 3л,Посуда,3,12.66,0.0
DOC-20250906-4-2-ZX815G,Полотенце кухонное,Текстиль,4,4.91,1.97
DOC-20250906-4-2-ZX815G,Стиральный порошок,Бытовая химия,2,9.19,0.0
DOC-20250906-4-2-RKHGBA,Пакеты для мусора,Хозтовары,5,2.03,0.0
DOC-20250906-4-2-RKHGBA,Стиральный порошок,Бытовая химия,5,3.73,0.0
DOC-20250906-4-2-RKHGBA,Кондиционер для белья,Бытовая химия,5,4.33,0.0
DOC-20250906-4-2-OTV7H1,Кастрюля 3л,Посуда,5,29.28,0.0
DOC-20250906-4-2-T1BLOW,Кастрюля 3л,Посуда,4,26.59,19.9
DOC-20250906-4-2-VILVQK,Салфетки,Текстиль,5,3.67,0.0
DOC-20250906-4-2-JTB8QO,Стиральный порошок,Бытовая химия,3,9.71,0.0
DOC-20250906-4-2-JTB8QO,Набор ножей,Посуда,1,47.9,0.0
DOC-20250906-4-2-JTB8QO,Пакеты для мусора,Хозтовары,3,3.38,1.52
DOC-20250906-4-2-JTB8QO,Кастрюля 3л,Посуда,2,29.78,0.0
DOC-20250906-4-2-T247O0,Набор ножей,Посуда,1,37.96,0.0
DOC-20250906-4-2-T247O0,Гель для стирки,Бытовая химия,2,6.63,0.7
DOC-20250906-4-2-E0JXYO,Салфетки,Текстиль,3,3.92,0.0
DOC-20250906-4-2-E0JXYO,Полотенце кухонное,Текстиль,5,4.17,0.0
DOC-20250906-4-2-E0JXYO,Перчатки резиновые,Хозтовары,2,1.21,0.43
DOC-20250906-4-2-E0JXYO,Стиральный порошок,Бытовая химия,1,9.68,1.64
DOC-20250906-4-2-78EQE1,Кастрюля 3л,Посуда,4,20.22,0.0
DOC-20250906-4-2-78EQE1,Полотенце кухонное,Текстиль,3,7.5,2.32
DOC-20250906-4-2-78EQE1,Сковорода 24см,Посуда,5,30.55,24.26
DOC-20250906-4-2-78EQE1,Губки для посуды,Хозтовары,1,2.57,0.19
DOC-20250906-4-2-78EQE1,Скатерть,Текстиль,5,8.24,0.0
DOC-20250906-4-2-91MMO1,Набор ножей,Посуда,4,42.16,0.0
DOC-20250906-4-2-GW10C9,Перчатки резиновые,Хозтовары,4,3.8,0.0
DOC-20250906-4-2-GW10C9,Кастрюля 3л,Посуда,3,17.75,0.0
DOC-20250906-4-2-BQAM97,Сковорода 24см,Посуда,1,29.24,5.24
DOC-20250906-4-2-BQAM97,Гель для стирки,Бытовая химия,1,5.07,0.0
DOC-20250906-4-2-BQAM97,Набор ножей,Посуда,5,41.81,0.0
DOC-20250906-4-2-R90MWB,Салфетки,Текстиль,4,2.25,0.0
DOC-20250906-4-2-R90MWB,Гель для стирки,Бытовая химия,3,4.44,0.0
DOC-20250906-4-2-R90MWB,Кондиционер для белья,Бытовая химия,4,6.33,2.33
DOC-20250906-4-2-499NR0,Стиральный порошок,Бытовая химия,3,3.18,0.0
DOC-20250906-4-2-499NR0,Пакеты для мусора,Хозтовары,2,1.28,0.36
DOC-20250906-4-2-499NR0,Гель для стирки,Бытовая химия,1,6.9,1.14
DOC-20250906-4-2-499NR0,Скатерть,Текстиль,2,18.44,0.0
DOC-20250906-4-2-UCBL11,Пакеты для мусора,Хозтовары,5,2.65,1.75
DOC-20250906-4-2-6XDO7L,Гель для стирки,Бытовая химия,3,9.26,0.0
DOC-20250906-4-2-6XDO7L,Кондиционер для белья,Бытовая химия,5,2.88,0.0
DOC-20250906-4-2-6XDO7L,Кастрюля 3л,Посуда,3,10.85,0.0
DOC-20250906-4-2-6XDO7L,Гель для стирки,Бытовая химия,5,6.11,5.63
DOC-20250906-4-2-IMG7ZD,Кастрюля 3л,Посуда,2,14.37,0.0
DOC-20250906-4-2-85S9AS,Губки для посуды,Хозтовары,2,2.55,0.0
DOC-20250906-4-2-85S9AS,Салфетки,Текстиль,2,1.24,0.0
DOC-20250906-4-2-85S9AS,Сковорода 24см,Посуда,5,16.43,0.0
DOC-20250906-4-2-E9OUJW,Пакеты для мусора,Хозтовары,5,2.26,0.0
DOC-20250906-4-2-9OGJEG,Гель для стирки,Бытовая химия,2,11.74,0.0
DOC-20250906-4-2-9OGJEG,Стиральный порошок,Бытовая химия,2,4.62,0.0
DOC-20250906-4-2-9OGJEG,Пакеты для мусора,Хозтовары,4,1.22,0.0
DOC-20250906-4-2-9OGJEG,Салфетки,Текстиль,1,2.11,0.0
DOC-20250906-4-2-9OGJEG,Перчатки резиновые,Хозтовары,1,1.63,0.08
DOC-20250906-4-2-DHF025,Сковорода 24см,Посуда,5,20.71,0.0
DOC-20250906-4-2-DHF025,Кастрюля 3л,Посуда,2,23.26,0.0
DOC-20250906-4-2-DHF025,Скатерть,Текстиль,2,8.63,0.0
DOC-20250906-4-2-8PJPF2,Пакеты для мусора,Хозтовары,3,2.38,0.0
DOC-20250906-4-2-DKKG1R,Гель для стирки,Бытовая химия,3,8.69,0.0
DOC-20250906-4-2-DKKG1R,Салфетки,Текстиль,3,2.8,1.63
DOC-20250906-4-2-DKKG1R,Полотенце кухонное,Текстиль,2,3.12,0.0
DOC-20250906-4-2-DKKG1R,Кондиционер для белья,Бытовая химия,2,2.59,0.0
DOC-20250906-4-2-DKKG1R,Сковорода 24см,Посуда,5,17.03,0.0
DOC-20250906-4-2-7DZSYJ,Полотенце кухонное,Текстиль,1,7.22,0.0
DOC-20250906-4-2-7DZSYJ,Гель для стирки,Бытовая химия,3,5.93,0.0
DOC-20250906-4-2-7DZSYJ,Салфетки,Текстиль,5,4.03,2.74
DOC-20250906-4-2-7DZSYJ,Набор ножей,Посуда,4,47.26,9.55
DOC-20250906-4-2-7DZSYJ,Стиральный порошок,Бытовая химия,5,5.29,0.0
DOC-20250906-4-2-MRG0ZP,Губки для посуды,Хозтовары,4,1.24,0.0
DOC-20250906-4-2-MRG0ZP,Губки для посуды,Хозтовары,3,2.04,0.0
DOC-20250906-4-2-MRG0ZP,Кастрюля 3л,Посуда,2,22.49,0.0
DOC-20250906-4-2-4M1TRP,Стиральный порошок,Бытовая химия,1,7.83,0.0
DOC-20250906-4-2-4M1TRP,Кондиционер для белья,Бытовая химия,1,3.77,0.0
DOC-20250906-4-2-4M1TRP,Сковорода 24см,Посуда,1,24.3,0.0
DOC-20250906-4-2-4M1TRP,Набор ножей,Посуда,2,30.44,0.0
DOC-20250906-4-2-4M1TRP,Салфетки,Текстиль,1,1.87,0.0
DOC-20250906-4-2-AVEKVQ,Гель для стирки,Бытовая химия,2,6.73,0.0
DOC-20250906-4-2-AVEKVQ,Гель для стирки,Бытовая химия,5,10.44,0.0
DOC-20250906-4-2-W1BYTX,Кастрюля 3л,Посуда,2,26.34,9.65
DOC-20250906-4-2-DSIUAZ,Кастрюля 3л,Посуда,2,21.13,0.0
DOC-20250906-4-2-DSIUAZ,Гель для стирки,Бытовая химия,5,11.85,0.0
DOC-20250906-4-2-DSIUAZ,Полотенце кухонное,Текстиль,2,3.35,0.0
DOC-20250906-4-2-BG3HKC,Салфетки,Текстиль,1,3.47,0.0
DOC-20250906-4-2-BG3HKC,Пакеты для мусора,Хозтовары,3,1.61,0.55
DOC-20250906-4-2-BG3HKC,Пакеты для мусора,Хозтовары,2,1.19,0.0
DOC-20250906-4-2-BG3HKC,Стиральный порошок,Бытовая химия,1,4.2,0.0
DOC-20250906-4-2-Y6D1HF,Сковорода 24см,Посуда,2,17.27,0.0
DOC-20250906-4-2-STY876,Скатерть,Текстиль,2,18.41,5.12
DOC-20250906-4-2-STY876,Перчатки резиновые,Хозтовары,4,2.7,0.0
DOC-20250906-4-2-STY876,Губки для посуды,Хозтовары,4,2.64,0.0
